Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,11.079999923706055,11.399999618530273,11.039999961853027,11.119999885559082,875,0.0,0.0
2023-06-02 00:00:00-04:00,11.0,11.039999961853027,10.039999961853027,11.0,14350,0.0,0.0
2023-06-05 00:00:00-04:00,11.119999885559082,11.640000343322754,11.119999885559082,11.319999694824219,2825,0.0,0.0
2023-06-06 00:00:00-04:00,11.319999694824219,11.680000305175781,11.119999885559082,11.680000305175781,1850,0.0,0.0
2023-06-07 00:00:00-04:00,11.600000381469727,11.640000343322754,11.239999771118164,11.399999618530273,1725,0.0,0.0
2023-06-08 00:00:00-04:00,11.399999618530273,11.960000038146973,11.279999732971191,11.680000305175781,2075,0.0,0.0
2023-06-09 00:00:00-04:00,11.680000305175781,11.920000076293945,11.359999656677246,11.359999656677246,1075,0.0,0.0
2023-06-12 00:00:00-04:00,11.479999542236328,11.800000190734863,11.239999771118164,11.4399995803833,1350,0.0,0.0
2023-06-13 00:00:00-04:00,11.239999771118164,11.600000381469727,11.199999809265137,11.199999809265137,1775,0.0,0.0
2023-06-14 00:00:00-04:00,11.199999809265137,11.399999618530273,11.199999809265137,11.359999656677246,2800,0.0,0.0
2023-06-15 00:00:00-04:00,11.399999618530273,11.399999618530273,10.84000015258789,11.039999961853027,2000,0.0,0.0
2023-06-16 00:00:00-04:00,11.199999809265137,11.520000457763672,11.119999885559082,11.359999656677246,550,0.0,0.0
2023-06-20 00:00:00-04:00,11.199999809265137,11.479999542236328,10.880000114440918,10.960000038146973,2075,0.0,0.0
2023-06-21 00:00:00-04:00,10.800000190734863,11.359999656677246,10.800000190734863,11.039999961853027,800,0.0,0.0
2023-06-22 00:00:00-04:00,10.880000114440918,10.960000038146973,10.760000228881836,10.760000228881836,1800,0.0,0.0
2023-06-23 00:00:00-04:00,10.640000343322754,10.920000076293945,10.600000381469727,10.920000076293945,2000,0.0,0.0
2023-06-26 00:00:00-04:00,10.84000015258789,10.880000114440918,10.600000381469727,10.760000228881836,975,0.0,0.0
2023-06-27 00:00:00-04:00,10.640000343322754,10.720000267028809,10.279999732971191,10.319999694824219,650,0.0,0.0
2023-06-28 00:00:00-04:00,10.239999771118164,10.720000267028809,10.199999809265137,10.4399995803833,1300,0.0,0.0
2023-06-29 00:00:00-04:00,10.600000381469727,10.720000267028809,10.119999885559082,10.15999984741211,2800,0.0,0.0
