Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,23.969999313354492,23.969999313354492,23.969999313354492,23.969999313354492,400,0.0,0.0
2023-06-02 00:00:00-04:00,23.969999313354492,23.969999313354492,23.969999313354492,23.969999313354492,0,0.0,0.0
2023-06-05 00:00:00-04:00,23.649999618530273,23.68000030517578,23.3700008392334,23.489999771118164,42800,0.0,0.0
2023-06-06 00:00:00-04:00,23.5,23.549999237060547,23.489999771118164,23.5,1700,0.0,0.0
2023-06-07 00:00:00-04:00,23.559999465942383,23.770000457763672,23.424999237060547,23.670000076293945,31100,0.0,0.0
2023-06-08 00:00:00-04:00,23.65999984741211,23.700000762939453,23.549999237060547,23.649999618530273,2700,0.0,0.0
2023-06-09 00:00:00-04:00,23.549999237060547,23.889999389648438,23.549999237060547,23.889999389648438,1500,0.0,0.0
2023-06-12 00:00:00-04:00,23.8700008392334,23.8700008392334,23.8700008392334,23.8700008392334,200,0.0,0.0
2023-06-13 00:00:00-04:00,23.549999237060547,24.0,23.510000228881836,24.0,1000,0.0,0.0
2023-06-14 00:00:00-04:00,23.700000762939453,23.799999237060547,23.600000381469727,23.799999237060547,1500,0.0,0.0
2023-06-15 00:00:00-04:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,200,0.0,0.0
2023-06-16 00:00:00-04:00,23.790000915527344,23.790000915527344,23.790000915527344,23.790000915527344,200,0.0,0.0
2023-06-20 00:00:00-04:00,23.790000915527344,23.790000915527344,23.790000915527344,23.790000915527344,0,0.0,0.0
2023-06-21 00:00:00-04:00,23.790000915527344,23.790000915527344,23.790000915527344,23.790000915527344,0,0.0,0.0
2023-06-22 00:00:00-04:00,23.584999084472656,23.690000534057617,23.5,23.510000228881836,1500,0.0,0.0
2023-06-23 00:00:00-04:00,23.510000228881836,23.510000228881836,23.510000228881836,23.510000228881836,0,0.0,0.0
2023-06-26 00:00:00-04:00,23.510000228881836,23.510000228881836,23.510000228881836,23.510000228881836,0,0.0,0.0
2023-06-27 00:00:00-04:00,23.649999618530273,23.8700008392334,23.649999618530273,23.649999618530273,600,0.0,0.0
2023-06-28 00:00:00-04:00,23.729999542236328,24.290000915527344,23.59000015258789,23.989999771118164,2600,0.0,0.0
2023-06-29 00:00:00-04:00,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,300,0.0,0.0
2023-06-30 00:00:00-04:00,23.6200008392334,23.889999389648438,23.6200008392334,23.889999389648438,900,0.0,0.0
2023-07-03 00:00:00-04:00,23.889999389648438,23.889999389648438,23.889999389648438,23.889999389648438,0,0.0,0.0
2023-07-05 00:00:00-04:00,23.75,23.7810001373291,23.75,23.7810001373291,500,0.0,0.0
2023-07-06 00:00:00-04:00,23.790000915527344,23.790000915527344,23.5,23.5,3500,0.0,0.0
2023-07-07 00:00:00-04:00,23.6299991607666,23.6299991607666,23.6299991607666,23.6299991607666,400,0.0,0.0
2023-07-10 00:00:00-04:00,23.530000686645508,23.6299991607666,23.530000686645508,23.6299991607666,600,0.0,0.0
2023-07-11 00:00:00-04:00,23.530000686645508,23.709999084472656,23.530000686645508,23.709999084472656,400,0.0,0.0
2023-07-12 00:00:00-04:00,24.0,24.0,23.5,23.850000381469727,1000,0.0,0.0
2023-07-13 00:00:00-04:00,23.81999969482422,23.81999969482422,23.81999969482422,23.81999969482422,400,0.0,0.0
2023-07-14 00:00:00-04:00,23.549999237060547,23.799999237060547,23.540000915527344,23.799999237060547,600,0.0,0.0
2023-07-17 00:00:00-04:00,23.75,24.385000228881836,23.75,24.385000228881836,500,0.0,0.0
2023-07-18 00:00:00-04:00,23.799999237060547,24.297000885009766,23.799999237060547,23.899999618530273,1300,0.0,0.0
2023-07-19 00:00:00-04:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,1000,0.0,0.0
2023-07-20 00:00:00-04:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,0,0.0,0.0
2023-07-21 00:00:00-04:00,23.950000762939453,23.989999771118164,23.329999923706055,23.350000381469727,12100,0.0,0.0
2023-07-24 00:00:00-04:00,23.5,23.639999389648438,23.450000762939453,23.639999389648438,900,0.0,0.0
2023-07-25 00:00:00-04:00,23.639999389648438,23.700000762939453,23.639999389648438,23.700000762939453,600,0.0,0.0
2023-07-26 00:00:00-04:00,23.68000030517578,23.799999237060547,23.649999618530273,23.670000076293945,1500,0.0,0.0
2023-07-27 00:00:00-04:00,23.649999618530273,23.649999618530273,23.554000854492188,23.6200008392334,3500,0.0,0.0
2023-07-28 00:00:00-04:00,23.6200008392334,23.6200008392334,23.6200008392334,23.6200008392334,0,0.0,0.0
2023-07-31 00:00:00-04:00,23.545000076293945,23.545000076293945,23.545000076293945,23.545000076293945,700,0.0,0.0
2023-08-01 00:00:00-04:00,23.6200008392334,23.84000015258789,23.59000015258789,23.84000015258789,4300,0.0,0.0
2023-08-02 00:00:00-04:00,23.600000381469727,23.809999465942383,23.600000381469727,23.809999465942383,1100,0.0,0.0
2023-08-03 00:00:00-04:00,23.950000762939453,23.950000762939453,23.950000762939453,23.950000762939453,400,0.0,0.0
2023-08-04 00:00:00-04:00,23.8700008392334,23.920000076293945,23.8700008392334,23.920000076293945,400,0.0,0.0
2023-08-07 00:00:00-04:00,23.989999771118164,23.989999771118164,23.649999618530273,23.8700008392334,2600,0.0,0.0
2023-08-08 00:00:00-04:00,23.649999618530273,24.0,23.600000381469727,23.600000381469727,2400,0.0,0.0
2023-08-09 00:00:00-04:00,23.687999725341797,24.0,23.600000381469727,23.6299991607666,2200,0.0,0.0
2023-08-10 00:00:00-04:00,23.6200008392334,23.809999465942383,23.6200008392334,23.809999465942383,300,0.0,0.0
2023-08-11 00:00:00-04:00,23.639999389648438,23.989999771118164,23.639999389648438,23.65999984741211,1000,0.0,0.0
2023-08-14 00:00:00-04:00,24.0,24.0,23.600000381469727,23.96500015258789,1400,0.0,0.0
2023-08-15 00:00:00-04:00,23.96500015258789,23.96500015258789,23.96500015258789,23.96500015258789,0,0.0,0.0
2023-08-16 00:00:00-04:00,23.799999237060547,23.799999237060547,23.799999237060547,23.799999237060547,600,0.0,0.0
2023-08-17 00:00:00-04:00,23.860000610351562,23.899999618530273,23.80500030517578,23.80500030517578,600,0.0,0.0
2023-08-18 00:00:00-04:00,23.799999237060547,24.219999313354492,23.799999237060547,24.101999282836914,3300,0.0,0.0
2023-08-21 00:00:00-04:00,24.479999542236328,24.479999542236328,23.989999771118164,23.989999771118164,500,0.0,0.0
