Date,fdate,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,2023-06-01,10.770000457763672,10.770999908447266,10.760000228881836,10.760000228881836,11900,0.0,0.0
2023-06-02 00:00:00-04:00,2023-06-02,10.760000228881836,10.760000228881836,10.760000228881836,10.760000228881836,0,0.0,0.0
2023-06-05 00:00:00-04:00,2023-06-05,10.760000228881836,10.760000228881836,10.760000228881836,10.760000228881836,0,0.0,0.0
2023-06-06 00:00:00-04:00,2023-06-06,10.8100004196167,10.850000381469728,10.8100004196167,10.850000381469728,2900,0.0,0.0
2023-06-07 00:00:00-04:00,2023-06-07,10.850000381469728,10.850000381469728,10.850000381469728,10.850000381469728,0,0.0,0.0
2023-06-08 00:00:00-04:00,2023-06-08,10.850000381469728,10.850000381469728,10.850000381469728,10.850000381469728,100,0.0,0.0
2023-06-09 00:00:00-04:00,2023-06-09,10.850000381469728,10.850000381469728,10.850000381469728,10.850000381469728,0,0.0,0.0
2023-06-12 00:00:00-04:00,2023-06-12,10.817999839782717,10.817999839782717,10.817999839782717,10.817999839782717,100,0.0,0.0
2023-06-13 00:00:00-04:00,2023-06-13,10.817999839782717,10.817999839782717,10.817999839782717,10.817999839782717,0,0.0,0.0
2023-06-14 00:00:00-04:00,2023-06-14,10.817999839782717,10.817999839782717,10.817999839782717,10.817999839782717,0,0.0,0.0
2023-06-15 00:00:00-04:00,2023-06-15,10.789999961853027,10.81999969482422,10.789999961853027,10.8100004196167,5100,0.0,0.0
2023-06-16 00:00:00-04:00,2023-06-16,10.850000381469728,11.062999725341797,10.84000015258789,11.0,10100,0.0,0.0
2023-06-20 00:00:00-04:00,2023-06-20,10.875,10.920000076293944,10.84000015258789,10.880000114440918,7600,0.0,0.0
2023-06-21 00:00:00-04:00,2023-06-21,10.880000114440918,10.880000114440918,10.850000381469728,10.850000381469728,4100,0.0,0.0
2023-06-22 00:00:00-04:00,2023-06-22,10.843999862670898,10.859999656677246,10.843999862670898,10.854999542236328,6300,0.0,0.0
2023-06-23 00:00:00-04:00,2023-06-23,10.859999656677246,10.859999656677246,10.845000267028809,10.845000267028809,10700,0.0,0.0
2023-06-26 00:00:00-04:00,2023-06-26,10.859999656677246,10.885000228881836,10.859999656677246,10.885000228881836,9300,0.0,0.0
2023-06-27 00:00:00-04:00,2023-06-27,10.880000114440918,10.954999923706056,10.869999885559082,10.9399995803833,165100,0.0,0.0
2023-06-28 00:00:00-04:00,2023-06-28,10.920000076293944,10.920000076293944,10.859999656677246,10.869999885559082,28800,0.0,0.0
2023-06-29 00:00:00-04:00,2023-06-29,10.899999618530272,10.899999618530272,10.899999618530272,10.899999618530272,100,0.0,0.0
2023-06-30 00:00:00-04:00,2023-06-30,10.800000190734863,10.899999618530272,10.800000190734863,10.899999618530272,3700,0.0,0.0
2023-07-03 00:00:00-04:00,2023-07-03,10.899999618530272,10.899999618530272,10.871000289916992,10.871000289916992,3000,0.0,0.0
2023-07-05 00:00:00-04:00,2023-07-05,10.850000381469728,10.880000114440918,10.850000381469728,10.880000114440918,800,0.0,0.0
2023-07-06 00:00:00-04:00,2023-07-06,10.9399995803833,11.050000190734863,10.850000381469728,10.899999618530272,21500,0.0,0.0
2023-07-07 00:00:00-04:00,2023-07-07,10.949999809265137,11.050000190734863,10.925000190734863,11.0,6900,0.0,0.0
2023-07-10 00:00:00-04:00,2023-07-10,10.979999542236328,10.989999771118164,10.979999542236328,10.979999542236328,23600,0.0,0.0
2023-07-11 00:00:00-04:00,2023-07-11,10.859999656677246,10.899999618530272,10.850000381469728,10.866999626159668,4900,0.0,0.0
2023-07-12 00:00:00-04:00,2023-07-12,10.850000381469728,10.880000114440918,10.78499984741211,10.880000114440918,14700,0.0,0.0
