Date,fdate,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,2023-06-01,31.670000076293945,33.0,31.479999542236328,32.81999969482422,668900,0.0,0.0
2023-06-02 00:00:00-04:00,2023-06-02,33.40999984741211,35.43000030517578,32.90999984741211,35.15999984741211,771200,0.0,0.0
2023-06-05 00:00:00-04:00,2023-06-05,35.25,35.720001220703125,33.91999816894531,34.25,479400,0.0,0.0
2023-06-06 00:00:00-04:00,2023-06-06,33.56999969482422,35.45000076293945,33.56999969482422,35.220001220703125,718700,0.0,0.0
2023-06-07 00:00:00-04:00,2023-06-07,35.4900016784668,37.59999847412109,35.4900016784668,37.540000915527344,868100,0.0,0.0
2023-06-08 00:00:00-04:00,2023-06-08,39.560001373291016,41.4900016784668,39.5,40.59999847412109,1854100,0.0,0.0
2023-06-09 00:00:00-04:00,2023-06-09,40.36000061035156,41.02999877929688,39.72999954223633,40.119998931884766,752500,0.0,0.0
2023-06-12 00:00:00-04:00,2023-06-12,39.310001373291016,40.55500030517578,39.13999938964844,39.97999954223633,835900,0.0,0.0
2023-06-13 00:00:00-04:00,2023-06-13,40.0,41.94599914550781,40.0,40.290000915527344,926200,0.0,0.0
2023-06-14 00:00:00-04:00,2023-06-14,40.709999084472656,41.43999862670898,39.650001525878906,39.93000030517578,1183300,0.0,0.0
2023-06-15 00:00:00-04:00,2023-06-15,39.84999847412109,40.84999847412109,39.790000915527344,40.65999984741211,701100,0.0,0.0
2023-06-16 00:00:00-04:00,2023-06-16,41.150001525878906,41.34999847412109,40.33000183105469,40.72999954223633,1457600,0.0,0.0
2023-06-20 00:00:00-04:00,2023-06-20,40.0,40.54999923706055,38.93999862670898,40.38999938964844,588800,0.0,0.0
2023-06-21 00:00:00-04:00,2023-06-21,40.18000030517578,41.32500076293945,39.93000030517578,40.52999877929688,329700,0.0,0.0
2023-06-22 00:00:00-04:00,2023-06-22,40.09000015258789,40.27000045776367,39.220001220703125,39.58000183105469,385700,0.0,0.0
2023-06-23 00:00:00-04:00,2023-06-23,38.63999938964844,39.09999847412109,38.09000015258789,38.75,791900,0.0,0.0
2023-06-26 00:00:00-04:00,2023-06-26,38.79999923706055,40.70000076293945,38.79999923706055,40.5,431700,0.0,0.0
2023-06-27 00:00:00-04:00,2023-06-27,40.25,41.18000030517578,40.11000061035156,40.77000045776367,337400,0.0,0.0
2023-06-28 00:00:00-04:00,2023-06-28,40.66999816894531,41.28499984741211,40.11000061035156,40.88999938964844,340800,0.0,0.0
2023-06-29 00:00:00-04:00,2023-06-29,41.09000015258789,42.709999084472656,40.9900016784668,42.47999954223633,659000,0.0,0.0
2023-06-30 00:00:00-04:00,2023-06-30,42.86000061035156,43.374000549316406,42.31499862670898,42.31999969482422,637600,0.0,0.0
2023-07-03 00:00:00-04:00,2023-07-03,42.33000183105469,43.150001525878906,42.15999984741211,42.91999816894531,199700,0.0,0.0
2023-07-05 00:00:00-04:00,2023-07-05,43.4900016784668,43.560001373291016,42.380001068115234,42.68000030517578,468400,0.0,0.0
2023-07-06 00:00:00-04:00,2023-07-06,42.2599983215332,42.51499938964844,41.0,42.43000030517578,713100,0.0,0.0
2023-07-07 00:00:00-04:00,2023-07-07,42.040000915527344,44.834999084472656,42.040000915527344,44.130001068115234,496100,0.0,0.0
2023-07-10 00:00:00-04:00,2023-07-10,43.709999084472656,44.380001068115234,43.095001220703125,43.959999084472656,737400,0.0,0.0
2023-07-11 00:00:00-04:00,2023-07-11,44.22999954223633,46.04999923706055,43.63999938964844,45.880001068115234,722600,0.0,0.0
2023-07-12 00:00:00-04:00,2023-07-12,46.77999877929688,47.0,46.13999938964844,46.65999984741211,502700,0.0,0.0
2023-07-13 00:00:00-04:00,2023-07-13,46.75,47.54999923706055,46.11000061035156,47.540000915527344,607400,0.0,0.0
2023-07-14 00:00:00-04:00,2023-07-14,46.9900016784668,47.10499954223633,46.415000915527344,46.4900016784668,421100,0.0,0.0
2023-07-17 00:00:00-04:00,2023-07-17,46.310001373291016,47.77000045776367,46.310001373291016,47.43999862670898,337100,0.0,0.0
2023-07-18 00:00:00-04:00,2023-07-18,47.68000030517578,48.45199966430664,47.43999862670898,48.0,498700,0.0,0.0
2023-07-19 00:00:00-04:00,2023-07-19,47.68000030517578,48.40999984741211,47.43000030517578,47.95000076293945,412100,0.0,0.0
2023-07-20 00:00:00-04:00,2023-07-20,48.63999938964844,48.77999877929688,47.47999954223633,48.02000045776367,442500,0.0,0.0
2023-07-21 00:00:00-04:00,2023-07-21,48.15999984741211,48.19499969482422,47.5,48.0,389200,0.0,0.0
2023-07-24 00:00:00-04:00,2023-07-24,48.060001373291016,49.560001373291016,47.97999954223633,49.2400016784668,362400,0.0,0.0
2023-07-25 00:00:00-04:00,2023-07-25,49.310001373291016,49.9900016784668,49.040000915527344,49.709999084472656,394000,0.0,0.0
2023-07-26 00:00:00-04:00,2023-07-26,48.7400016784668,50.0,48.7400016784668,49.90999984741211,298500,0.0,0.0
2023-07-27 00:00:00-04:00,2023-07-27,49.9900016784668,50.27999877929688,48.810001373291016,49.13999938964844,406700,0.0,0.0
2023-07-28 00:00:00-04:00,2023-07-28,49.34999847412109,50.03799819946289,49.06999969482422,49.5099983215332,339000,0.0,0.0
2023-07-31 00:00:00-04:00,2023-07-31,49.93999862670898,51.060001373291016,49.93999862670898,50.77999877929688,315700,0.0,0.0
2023-08-01 00:00:00-04:00,2023-08-01,50.52000045776367,51.02000045776367,49.93000030517578,50.970001220703125,252400,0.0,0.0
2023-08-02 00:00:00-04:00,2023-08-02,50.560001373291016,50.81999969482422,49.70000076293945,50.619998931884766,282000,0.0,0.0
2023-08-03 00:00:00-04:00,2023-08-03,50.79999923706055,52.040000915527344,50.67499923706055,51.72999954223633,259500,0.0,0.0
2023-08-04 00:00:00-04:00,2023-08-04,52.119998931884766,52.48500061035156,51.52000045776367,51.52999877929688,267000,0.0,0.0
2023-08-07 00:00:00-04:00,2023-08-07,51.5,51.959999084472656,50.65999984741211,50.7599983215332,533500,0.0,0.0
2023-08-08 00:00:00-04:00,2023-08-08,51.9900016784668,52.45000076293945,50.18000030517578,52.290000915527344,648000,0.0,0.0
2023-08-09 00:00:00-04:00,2023-08-09,52.290000915527344,53.84999847412109,51.93000030517578,52.18000030517578,625900,0.0,0.0
2023-08-10 00:00:00-04:00,2023-08-10,52.459999084472656,52.75,51.20000076293945,52.380001068115234,461500,0.0,0.0
2023-08-11 00:00:00-04:00,2023-08-11,52.459999084472656,53.26499938964844,52.40999984741211,52.7599983215332,397900,0.0,0.0
2023-08-14 00:00:00-04:00,2023-08-14,52.79999923706055,52.79999923706055,51.86000061035156,52.18000030517578,277600,0.0,0.0
2023-08-15 00:00:00-04:00,2023-08-15,51.54999923706055,51.994998931884766,50.93999862670898,51.380001068115234,298000,0.0,0.0
2023-08-16 00:00:00-04:00,2023-08-16,51.27000045776367,52.040000915527344,50.89500045776367,50.900001525878906,322000,0.0,0.0
2023-08-17 00:00:00-04:00,2023-08-17,51.75,52.16999816894531,50.38999938964844,50.40999984741211,312900,0.0,0.0
