Date,fdate,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,2023-06-01,23.31999969482422,23.479999542236328,22.76000022888184,23.100000381469727,191500,0.0,0.0
2023-06-02 00:00:00-04:00,2023-06-02,23.3799991607666,23.8700008392334,22.530000686645508,23.200000762939453,305500,0.0,0.0
2023-06-05 00:00:00-04:00,2023-06-05,22.899999618530277,24.36000061035156,22.670000076293945,23.68000030517578,327800,0.0,0.0
2023-06-06 00:00:00-04:00,2023-06-06,23.68000030517578,24.5,23.34000015258789,24.07999992370605,250500,0.0,0.0
2023-06-07 00:00:00-04:00,2023-06-07,24.15999984741211,24.450000762939453,23.57999992370605,23.61000061035156,321600,0.0,0.0
2023-06-08 00:00:00-04:00,2023-06-08,23.440000534057617,23.729999542236328,23.1200008392334,23.18000030517578,236700,0.0,0.0
2023-06-09 00:00:00-04:00,2023-06-09,23.209999084472656,23.440000534057617,22.6200008392334,22.68000030517578,200200,0.0,0.0
2023-06-12 00:00:00-04:00,2023-06-12,22.809999465942383,24.18000030517578,22.56999969482422,24.0,294200,0.0,0.0
2023-06-13 00:00:00-04:00,2023-06-13,24.0,24.459999084472656,23.1200008392334,24.34000015258789,327900,0.0,0.0
2023-06-14 00:00:00-04:00,2023-06-14,24.34000015258789,24.34000015258789,23.0,23.209999084472656,217600,0.0,0.0
2023-06-15 00:00:00-04:00,2023-06-15,23.01000022888184,23.36000061035156,22.59000015258789,22.81999969482422,201500,0.0,0.0
2023-06-16 00:00:00-04:00,2023-06-16,23.200000762939453,23.899999618530277,22.8799991607666,23.6200008392334,593300,0.0,0.0
2023-06-20 00:00:00-04:00,2023-06-20,23.38999938964844,24.350000381469727,22.71999931335449,24.1200008392334,358400,0.0,0.0
2023-06-21 00:00:00-04:00,2023-06-21,24.059999465942383,24.059999465942383,22.11000061035156,23.540000915527344,460100,0.0,0.0
2023-06-22 00:00:00-04:00,2023-06-22,23.440000534057617,23.729999542236328,22.770000457763672,23.450000762939453,486000,0.0,0.0
2023-06-23 00:00:00-04:00,2023-06-23,23.049999237060547,23.459999084472656,22.71999931335449,23.020000457763672,1456700,0.0,0.0
2023-06-26 00:00:00-04:00,2023-06-26,22.899999618530277,23.229999542236328,22.520000457763672,22.709999084472656,306600,0.0,0.0
2023-06-27 00:00:00-04:00,2023-06-27,22.790000915527344,23.15999984741211,22.450000762939453,22.920000076293945,312600,0.0,0.0
2023-06-28 00:00:00-04:00,2023-06-28,22.899999618530277,22.920000076293945,22.32999992370605,22.59000015258789,341800,0.0,0.0
2023-06-29 00:00:00-04:00,2023-06-29,22.57999992370605,23.38999938964844,22.450000762939453,22.59000015258789,259600,0.0,0.0
