formatted_date,articles,sentiment
2023-08-07,2,0
2023-08-08,1,1
2023-08-14,2,0
2023-08-16,1,1
2023-08-21,1,1
2023-08-31,1,1
2023-09-04,2,0
2023-09-06,1,1
2023-09-14,1,1
2023-09-19,1,1
2023-09-26,1,-1
2023-09-27,1,-1
2023-10-04,1,1
2023-10-05,1,1
2023-10-08,1,1
2023-10-09,5,5
2023-10-17,1,1
2023-10-23,1,1
2023-10-24,3,3
2023-10-25,1,1
2023-10-27,3,3
2023-10-30,1,1
2023-10-31,1,1
2023-11-02,4,2
2023-11-03,3,-1
2023-11-05,1,1
2023-11-06,4,0
2023-11-07,1,1
2023-11-08,1,1
2023-11-30,1,1
2023-12-01,1,1
2023-12-07,2,0
2023-12-08,1,1
2023-12-12,1,1
2023-12-19,1,1
2023-12-22,1,-1
2024-01-02,1,1
2024-01-03,1,-1
2024-01-04,2,2
2024-01-05,5,3
2024-01-09,1,1
2024-01-14,1,1
2024-01-15,1,-1
2024-01-16,1,-1
2024-01-18,1,1
2024-01-22,1,1
2024-01-25,3,1
2024-01-26,1,1
2024-01-28,1,-1
2024-01-29,1,-1
2024-02-01,1,1
2024-02-13,3,3
2024-02-14,4,2
2024-02-15,2,2
2024-02-16,1,1
2024-02-20,1,1
2024-02-25,1,1
2024-02-27,1,1
2024-02-28,1,-1
2024-02-29,1,1
2024-03-01,5,1
2024-03-04,2,2
2024-03-05,2,2
2024-03-12,1,1
2024-03-14,1,-1
2024-03-20,1,1
2024-03-27,1,1
2024-04-01,1,1
2024-04-02,1,1
2024-04-04,1,-1
2024-04-08,1,1
2024-04-12,1,1
2024-04-19,1,1
2024-04-22,2,2
2024-04-23,1,1
2024-04-25,2,0
2024-04-28,1,1
2024-04-29,7,1
2024-04-30,1,1
2024-05-01,1,-1
2024-05-02,1,1
2024-05-03,1,-1
2024-05-07,2,0
2024-05-08,4,4
2024-05-10,6,6
2024-05-11,1,1
2024-05-12,2,0
2024-05-13,4,2
2024-05-14,1,-1
2024-05-15,3,3
2024-05-16,1,1
2024-05-17,2,2
2024-05-20,4,4
2024-05-21,2,2
2024-05-22,3,3
2024-05-25,1,-1
2024-05-29,1,1
2024-05-30,2,2
2024-06-12,1,1
2024-06-20,1,-1
2024-06-21,1,-1
2024-07-08,1,1
2024-07-19,1,-1
