formatted_date,articles,sentiment
2023-12-10,1,-1
2024-01-08,2,-2
2024-01-10,1,1
2024-02-04,1,-1
2024-02-05,2,0
2024-02-08,5,-3
2024-02-09,3,-1
2024-02-10,1,1
2024-02-11,1,1
2024-02-13,2,0
2024-02-14,1,-1
2024-02-18,1,-1
2024-02-22,1,-1
2024-02-29,1,-1
2024-03-02,1,1
2024-03-04,8,8
2024-03-05,3,3
2024-03-15,1,-1
2024-03-27,5,1
2024-03-28,2,0
2024-04-08,1,1
2024-04-17,1,-1
2024-04-18,1,-1
2024-04-30,1,1
2024-05-01,4,2
2024-05-02,8,-2
2024-05-07,2,2
2024-05-13,2,-2
2024-05-14,4,2
2024-05-15,4,2
2024-05-29,1,1
2024-07-16,2,-2
2024-07-17,3,-3
2024-07-18,1,-1
