formatted_date,articles,sentiment
2023-08-02,5,-3
2023-08-03,1,-1
2023-08-07,1,-1
2023-10-26,1,1
2023-10-30,1,1
2023-11-01,4,-4
2023-11-02,1,-1
2023-11-04,1,-1
2023-11-06,1,-1
2023-11-14,1,1
2023-11-22,1,1
2023-12-04,1,1
2024-02-05,1,1
2024-02-06,1,1
2024-02-07,5,-5
2024-02-08,1,-1
2024-02-12,1,1
2024-02-13,20,-20
2024-03-11,1,1
2024-04-23,1,1
2024-04-26,1,1
2024-05-07,1,1
2024-05-08,6,-2
2024-05-09,1,-1
2024-05-10,2,2
2024-05-12,1,-1
2024-05-13,1,-1
2024-05-16,1,-1
2024-05-23,1,1
2024-07-18,1,1
