formatted_date,articles,sentiment
2023-08-03,1,-1
2023-08-06,1,-1
2023-08-09,1,-1
2023-08-14,1,-1
2023-08-15,1,1
2023-08-22,4,2
2023-08-25,1,1
2023-08-30,3,3
2023-09-05,2,2
2023-09-06,2,0
2023-09-07,3,-1
2023-09-13,1,-1
2023-09-14,1,-1
2023-09-26,1,1
2023-10-04,1,1
2023-10-24,1,1
2023-10-30,1,1
2023-11-01,5,1
2023-11-02,1,-1
2023-11-03,1,-1
2023-11-04,1,-1
2023-11-05,1,-1
2023-11-07,1,1
2023-11-16,1,-1
2023-11-28,2,2
2023-11-29,2,2
2023-12-03,1,1
2023-12-11,2,2
2024-01-09,1,1
2024-01-23,2,2
2024-01-24,3,3
2024-01-30,1,-1
2024-02-02,1,1
2024-02-07,1,1
2024-02-11,19,-15
2024-02-14,1,-1
2024-02-26,1,1
2024-02-27,3,3
2024-02-28,4,4
2024-02-29,2,0
2024-03-04,3,-1
2024-03-05,4,0
2024-03-06,1,-1
2024-03-07,1,1
2024-03-08,2,2
2024-03-12,1,1
2024-03-20,3,1
2024-04-04,1,1
2024-04-25,2,2
2024-05-03,1,1
2024-05-06,3,-1
2024-05-07,5,1
2024-05-08,3,-1
2024-05-09,2,0
2024-05-10,1,-1
2024-05-15,1,-1
2024-05-21,1,1
2024-06-07,1,1
2024-06-10,1,-1
2024-06-11,2,0
2024-06-12,2,2
2024-06-14,1,1
2024-06-15,1,1
2024-06-18,3,-1
2024-06-26,1,1
