formatted_date,articles,sentiment
2023-08-06,3,3
2023-08-07,2,0
2023-08-08,1,1
2023-08-30,1,-1
2023-09-12,1,-1
2023-09-14,1,-1
2023-09-17,2,2
2023-09-18,1,1
2023-09-19,1,-1
2023-10-06,2,0
2023-10-09,7,3
2023-10-11,1,1
2023-10-19,1,1
2023-10-30,1,1
2023-11-01,1,1
2023-11-02,4,0
2023-11-03,1,1
2023-11-04,2,-2
2023-11-07,1,-1
2023-11-08,1,-1
2023-11-14,1,-1
2023-11-16,1,-1
2023-11-22,1,-1
2023-11-23,1,-1
2023-11-26,1,1
2023-11-27,1,1
2023-11-28,1,-1
2023-12-07,1,1
2023-12-13,1,1
2023-12-27,1,1
2024-01-08,1,1
2024-01-09,2,2
2024-01-11,1,1
2024-01-12,1,1
2024-01-31,1,1
2024-02-05,6,2
2024-02-12,1,1
2024-02-14,1,-1
2024-02-15,2,0
2024-02-16,2,2
2024-02-19,2,2
2024-02-20,1,1
2024-02-21,1,1
2024-02-22,1,-1
2024-02-26,1,1
2024-02-28,1,1
2024-02-29,3,1
2024-03-10,2,0
2024-03-11,3,1
2024-03-12,7,5
2024-03-14,3,-1
2024-03-18,3,-3
2024-03-25,1,1
2024-03-27,1,1
2024-03-31,2,0
2024-04-09,1,1
2024-04-11,3,-1
2024-04-12,1,1
2024-04-15,2,0
2024-04-16,1,1
2024-04-17,1,-1
2024-04-22,1,-1
2024-04-23,1,-1
2024-04-24,1,1
2024-04-29,1,1
2024-04-30,1,1
2024-05-01,2,2
2024-05-02,1,1
2024-05-08,3,1
2024-05-09,6,2
2024-05-10,4,4
2024-05-14,2,2
2024-05-22,2,0
2024-06-21,1,1
2024-06-24,1,1
2024-07-08,1,-1
2024-07-17,1,1
2024-07-18,1,1
2024-07-19,1,1
2024-07-22,5,1
