formatted_date,articles,sentiment
2023-08-03,1,1
2023-08-08,3,-1
2023-08-09,2,-2
2023-08-10,1,-1
2023-08-15,1,1
2023-08-18,1,1
2023-09-01,2,-2
2023-09-04,1,-1
2023-10-17,1,1
2023-10-18,1,-1
2023-11-07,2,2
2023-11-10,1,-1
2023-11-11,1,-1
2023-11-12,1,1
2023-11-13,3,-1
2023-11-14,4,-2
2023-11-22,1,-1
2023-11-23,1,-1
2023-11-27,2,-2
2023-11-28,2,-2
2023-11-29,1,1
2023-11-30,4,4
2023-12-11,2,0
2023-12-12,1,1
2023-12-15,1,-1
2023-12-18,3,1
2023-12-19,1,-1
2023-12-20,4,0
2023-12-21,1,-1
2023-12-22,8,2
2023-12-25,2,-2
2024-01-02,1,1
2024-01-05,2,0
2024-01-08,8,-4
2024-01-09,8,-2
2024-01-11,1,-1
2024-01-12,1,1
2024-01-15,1,-1
2024-01-18,2,-2
2024-01-30,3,-1
2024-02-05,25,-23
2024-02-20,1,-1
2024-03-06,2,2
2024-03-07,1,1
2024-03-13,1,1
2024-03-17,1,-1
2024-03-18,3,1
2024-03-19,5,-1
2024-03-20,1,-1
2024-04-01,1,1
2024-04-11,1,-1
2024-04-15,1,1
2024-04-24,2,2
2024-04-25,5,-1
2024-04-26,1,-1
2024-04-29,5,-1
2024-04-30,12,-2
2024-05-01,4,-2
2024-05-02,3,-1
2024-05-03,1,-1
2024-05-06,2,-2
2024-05-08,1,1
2024-05-13,5,3
2024-05-14,5,-3
2024-05-15,1,-1
2024-05-23,1,-1
2024-06-03,3,1
2024-06-04,3,1
2024-06-05,1,-1
2024-06-06,2,0
2024-06-12,1,-1
2024-06-25,1,1
2024-06-26,2,0
2024-07-25,1,1
