formatted_date,articles,sentiment
2023-08-01,1,-1
2023-08-02,1,1
2023-08-04,1,1
2023-08-09,3,-1
2023-09-06,3,3
2023-09-17,1,1
2023-09-18,1,1
2023-09-19,1,1
2023-09-21,1,-1
2023-09-24,2,2
2023-09-25,3,3
2023-10-05,1,1
2023-10-10,1,1
2023-10-19,1,1
2023-11-01,2,2
2023-11-02,2,0
2023-11-03,4,-2
2023-11-04,1,-1
2023-11-08,1,1
2023-11-20,1,-1
2023-11-26,1,-1
2023-11-30,1,-1
2023-12-26,2,0
2023-12-27,3,-1
2023-12-28,3,1
2024-01-02,2,2
2024-01-03,3,3
2024-01-04,1,1
2024-01-15,2,0
2024-01-16,1,1
2024-02-08,26,-14
2024-02-15,1,1
2024-02-27,3,3
2024-03-03,1,1
2024-03-04,1,1
2024-03-06,4,-4
2024-03-07,3,1
2024-03-10,1,-1
2024-03-11,1,1
2024-04-06,1,1
2024-04-09,3,1
2024-04-21,1,1
2024-04-22,2,0
2024-05-03,1,1
2024-05-05,1,-1
2024-05-06,2,2
2024-05-08,1,1
2024-05-09,4,0
2024-05-11,2,0
2024-05-14,5,1
2024-05-15,2,0
2024-05-16,1,-1
2024-06-02,1,-1
2024-06-07,1,1
2024-06-09,1,1
2024-06-14,2,2
2024-07-11,1,-1
2024-07-15,1,1
2024-07-18,2,0
2024-07-23,2,2
