formatted_date,articles,sentiment
2023-08-02,1,-1
2023-08-06,1,-1
2023-08-08,1,-1
2023-08-16,2,0
2023-08-17,1,-1
2023-08-25,1,-1
2023-09-01,1,-1
2023-09-06,2,2
2023-09-07,1,1
2023-09-21,1,1
2023-09-25,1,1
2023-09-26,1,-1
2023-09-27,1,1
2023-09-28,1,1
2023-09-29,2,2
2023-10-02,1,-1
2023-10-03,1,1
2023-10-12,1,-1
2023-10-17,2,-2
2023-10-20,1,-1
2023-10-23,1,-1
2023-10-24,2,0
2023-10-27,2,2
2023-10-30,1,-1
2023-11-03,1,1
2023-11-05,1,-1
2023-11-07,2,2
2023-11-15,3,3
2023-11-16,2,0
2023-11-20,1,1
2023-11-22,1,-1
2023-11-28,2,0
2023-12-02,1,1
2023-12-04,1,1
2023-12-05,1,-1
2023-12-07,2,-2
2023-12-13,3,1
2023-12-15,1,-1
2023-12-17,1,1
2023-12-21,1,-1
2023-12-27,2,-2
2023-12-28,1,1
2023-12-29,1,1
2024-01-04,1,-1
2024-01-08,1,-1
2024-01-09,1,1
2024-01-11,3,-1
2024-01-15,1,1
2024-01-18,1,-1
2024-01-19,1,1
2024-01-23,1,1
2024-01-24,1,-1
2024-01-26,2,2
2024-01-28,1,-1
2024-01-30,1,-1
2024-02-05,1,-1
2024-02-14,1,1
2024-02-16,1,-1
2024-02-20,1,1
2024-02-22,2,0
2024-02-23,2,0
2024-03-03,1,1
2024-03-20,1,1
2024-03-21,1,-1
2024-03-25,1,1
2024-03-27,1,1
2024-03-28,2,2
2024-04-18,1,-1
2024-04-20,1,1
2024-04-22,1,-1
2024-04-26,2,2
2024-05-01,1,1
2024-05-07,1,-1
2024-05-10,1,-1
2024-05-28,1,1
2024-05-30,1,1
2024-06-06,1,-1
2024-06-11,1,-1
2024-06-26,1,-1
2024-06-28,3,1
2024-07-01,1,1
