Date,fdate,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,2023-06-01,33.150001525878906,33.20000076293945,32.47999954223633,32.83000183105469,22500,0.0,0.0
2023-06-02 00:00:00-04:00,2023-06-02,32.849998474121094,34.400001525878906,32.83000183105469,34.119998931884766,35900,0.0,0.0
2023-06-05 00:00:00-04:00,2023-06-05,34.0099983215332,34.09000015258789,33.13999938964844,33.25,23700,0.0,0.0
2023-06-06 00:00:00-04:00,2023-06-06,33.400001525878906,35.650001525878906,33.09000015258789,35.36000061035156,57600,0.0,0.0
2023-06-07 00:00:00-04:00,2023-06-07,35.68000030517578,36.470001220703125,35.470001220703125,36.2599983215332,69900,0.0,0.0
2023-06-08 00:00:00-04:00,2023-06-08,36.400001525878906,36.470001220703125,35.59000015258789,36.18000030517578,24900,0.0,0.0
2023-06-09 00:00:00-04:00,2023-06-09,36.150001525878906,36.150001525878906,35.2400016784668,35.689998626708984,21700,0.0,0.0
2023-06-12 00:00:00-04:00,2023-06-12,36.02000045776367,36.18000030517578,35.540000915527344,36.08000183105469,32400,0.0,0.0
2023-06-13 00:00:00-04:00,2023-06-13,35.900001525878906,36.369998931884766,35.650001525878906,36.060001373291016,30500,0.0,0.0
2023-06-14 00:00:00-04:00,2023-06-14,35.939998626708984,36.2400016784668,35.7400016784668,35.880001068115234,26500,0.0,0.0
2023-06-15 00:00:00-04:00,2023-06-15,36.060001373291016,36.400001525878906,35.5,36.18000030517578,27100,0.0,0.0
2023-06-16 00:00:00-04:00,2023-06-16,36.5,37.5099983215332,36.130001068115234,36.27999877929688,55600,0.0,0.0
2023-06-20 00:00:00-04:00,2023-06-20,36.41999816894531,36.9900016784668,35.95000076293945,36.4900016784668,23100,0.0,0.0
2023-06-21 00:00:00-04:00,2023-06-21,36.43999862670898,36.880001068115234,36.400001525878906,36.58000183105469,23500,0.0,0.0
2023-06-22 00:00:00-04:00,2023-06-22,36.58000183105469,36.58000183105469,35.459999084472656,35.84000015258789,37400,0.0,0.0
2023-06-23 00:00:00-04:00,2023-06-23,35.59000015258789,35.619998931884766,33.9900016784668,35.06999969482422,76900,0.0,0.0
2023-06-26 00:00:00-04:00,2023-06-26,34.75,35.400001525878906,34.63999938964844,34.689998626708984,20400,0.0,0.0
2023-06-27 00:00:00-04:00,2023-06-27,35.040000915527344,35.220001220703125,34.779998779296875,34.88999938964844,29100,0.0,0.0
2023-06-28 00:00:00-04:00,2023-06-28,34.66999816894531,35.34000015258789,34.34000015258789,35.09000015258789,48800,0.0,0.0
2023-06-29 00:00:00-04:00,2023-06-29,35.20000076293945,36.0,35.20000076293945,35.7599983215332,32000,0.0,0.0
2023-06-30 00:00:00-04:00,2023-06-30,36.130001068115234,36.369998931884766,35.369998931884766,35.470001220703125,44400,0.0,0.0
2023-07-03 00:00:00-04:00,2023-07-03,35.31999969482422,35.540000915527344,35.279998779296875,35.349998474121094,6700,0.0,0.0
2023-07-05 00:00:00-04:00,2023-07-05,35.16999816894531,35.209999084472656,34.599998474121094,34.77000045776367,20200,0.0,0.0
2023-07-06 00:00:00-04:00,2023-07-06,34.209999084472656,34.29999923706055,33.83000183105469,33.91999816894531,22600,0.0,0.0
2023-07-07 00:00:00-04:00,2023-07-07,34.209999084472656,34.970001220703125,34.209999084472656,34.560001373291016,47800,0.0,0.0
2023-07-10 00:00:00-04:00,2023-07-10,34.689998626708984,35.43000030517578,34.15999984741211,34.61000061035156,19300,0.0,0.0
2023-07-11 00:00:00-04:00,2023-07-11,34.70000076293945,34.70000076293945,34.0099983215332,34.31999969482422,20600,0.0,0.0
2023-07-12 00:00:00-04:00,2023-07-12,34.79999923706055,35.400001525878906,34.599998474121094,35.290000915527344,27800,0.0,0.0
2023-07-13 00:00:00-04:00,2023-07-13,35.25,36.2400016784668,35.13999938964844,35.93000030517578,29700,0.0,0.0
2023-07-14 00:00:00-04:00,2023-07-14,35.810001373291016,36.63999938964844,35.5099983215332,36.630001068115234,27000,0.0,0.0
2023-07-17 00:00:00-04:00,2023-07-17,36.61000061035156,37.70000076293945,36.130001068115234,37.0,33700,0.0,0.0
2023-07-18 00:00:00-04:00,2023-07-18,37.16999816894531,37.709999084472656,37.15999984741211,37.560001373291016,59000,0.0,0.0
2023-07-19 00:00:00-04:00,2023-07-19,36.15999984741211,37.0,36.06999969482422,36.9900016784668,26100,0.0,0.0
2023-07-20 00:00:00-04:00,2023-07-20,37.0,38.09999847412109,36.959999084472656,38.0,40700,0.0,0.0
2023-07-21 00:00:00-04:00,2023-07-21,38.27999877929688,38.58000183105469,38.0,38.540000915527344,38200,0.0,0.0
2023-07-24 00:00:00-04:00,2023-07-24,38.5099983215332,38.7400016784668,38.02999877929688,38.65999984741211,27100,0.0,0.0
2023-07-25 00:00:00-04:00,2023-07-25,38.34999847412109,38.540000915527344,38.13999938964844,38.290000915527344,18900,0.0,0.0
2023-07-26 00:00:00-04:00,2023-07-26,38.4900016784668,38.619998931884766,37.84000015258789,38.06999969482422,18800,0.0,0.0
2023-07-27 00:00:00-04:00,2023-07-27,38.43000030517578,38.880001068115234,37.86000061035156,38.18000030517578,17200,0.0,0.0
2023-07-28 00:00:00-04:00,2023-07-28,38.290000915527344,38.5099983215332,38.09999847412109,38.31999969482422,14100,0.0,0.0
2023-07-31 00:00:00-04:00,2023-07-31,38.5,38.5,37.540000915527344,37.93999862670898,35100,0.0,0.0
2023-08-01 00:00:00-04:00,2023-08-01,37.650001525878906,38.27000045776367,37.650001525878906,37.90999984741211,17500,0.0,0.0
2023-08-02 00:00:00-04:00,2023-08-02,37.060001373291016,38.540000915527344,37.060001373291016,37.52999877929688,21500,0.0,0.0
2023-08-03 00:00:00-04:00,2023-08-03,37.70000076293945,37.90999984741211,36.56999969482422,37.59000015258789,16500,0.0,0.0
2023-08-04 00:00:00-04:00,2023-08-04,38.34000015258789,38.34000015258789,36.709999084472656,36.720001220703125,24100,0.0,0.0
2023-08-07 00:00:00-04:00,2023-08-07,37.720001220703125,37.720001220703125,36.77000045776367,37.0,30200,0.0,0.0
2023-08-08 00:00:00-04:00,2023-08-08,36.77000045776367,37.70000076293945,35.95000076293945,37.619998931884766,47800,0.0,0.0
2023-08-09 00:00:00-04:00,2023-08-09,38.06999969482422,39.150001525878906,37.27000045776367,39.0,41300,0.0,0.0
2023-08-10 00:00:00-04:00,2023-08-10,40.86000061035156,41.5,38.0099983215332,38.59999847412109,74600,0.0,0.0
2023-08-11 00:00:00-04:00,2023-08-11,39.2599983215332,39.52000045776367,38.02000045776367,39.459999084472656,28900,0.0,0.0
2023-08-14 00:00:00-04:00,2023-08-14,39.02999877929688,39.70000076293945,39.0,39.150001525878906,41700,0.0,0.0
2023-08-15 00:00:00-04:00,2023-08-15,38.77999877929688,39.09999847412109,37.970001220703125,39.09999847412109,28400,0.0,0.0
2023-08-16 00:00:00-04:00,2023-08-16,39.130001068115234,39.619998931884766,38.70000076293945,38.720001220703125,23300,0.0,0.0
2023-08-17 00:00:00-04:00,2023-08-17,38.630001068115234,38.75,37.81999969482422,38.31999969482422,32800,0.0,0.0
2023-08-18 00:00:00-04:00,2023-08-18,38.18000030517578,39.209999084472656,37.93000030517578,39.09999847412109,76400,0.0,0.0
2023-08-21 00:00:00-04:00,2023-08-21,38.95000076293945,39.70000076293945,38.900001525878906,39.06999969482422,28500,0.0,0.0
2023-08-22 00:00:00-04:00,2023-08-22,39.20000076293945,39.5,38.7599983215332,39.20000076293945,18200,0.0,0.0
