Date,fdate,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,2023-06-01,26.38999938964844,27.09000015258789,25.809999465942383,26.309999465942383,46700,0.0,0.0
2023-06-02 00:00:00-04:00,2023-06-02,26.6299991607666,27.520000457763672,26.25,27.309999465942383,47400,0.0,0.0
2023-06-05 00:00:00-04:00,2023-06-05,27.01000022888184,27.25,24.299999237060547,24.31999969482422,96800,0.0,0.0
2023-06-06 00:00:00-04:00,2023-06-06,24.51000022888184,24.600000381469727,23.459999084472656,24.420000076293945,95500,0.0,0.0
2023-06-07 00:00:00-04:00,2023-06-07,24.34000015258789,25.0,24.1299991607666,24.3799991607666,63600,0.0,0.0
2023-06-08 00:00:00-04:00,2023-06-08,24.3799991607666,24.700000762939453,23.299999237060547,23.3799991607666,61900,0.0,0.0
2023-06-09 00:00:00-04:00,2023-06-09,23.13999938964844,23.709999084472656,22.674999237060547,23.030000686645508,61800,0.0,0.0
2023-06-12 00:00:00-04:00,2023-06-12,23.739999771118164,25.71999931335449,23.420000076293945,25.32999992370605,113600,0.0,0.0
2023-06-13 00:00:00-04:00,2023-06-13,25.26000022888184,26.8700008392334,25.26000022888184,26.559999465942383,109100,0.0,0.0
2023-06-14 00:00:00-04:00,2023-06-14,26.81999969482422,27.099000930786133,25.790000915527344,25.959999084472656,71600,0.0,0.0
2023-06-15 00:00:00-04:00,2023-06-15,26.190000534057617,26.489999771118164,24.790000915527344,25.200000762939453,63300,0.0,0.0
2023-06-16 00:00:00-04:00,2023-06-16,25.01000022888184,26.11000061035156,24.850000381469727,25.32999992370605,51100,0.0,0.0
2023-06-20 00:00:00-04:00,2023-06-20,25.34000015258789,26.299999237060547,25.1200008392334,25.489999771118164,90800,0.0,0.0
2023-06-21 00:00:00-04:00,2023-06-21,25.489999771118164,25.78499984741211,24.76000022888184,25.3700008392334,47400,0.0,0.0
2023-06-22 00:00:00-04:00,2023-06-22,25.57999992370605,25.83300018310547,24.68400001525879,25.030000686645508,39200,0.0,0.0
2023-06-23 00:00:00-04:00,2023-06-23,24.51000022888184,25.280000686645508,23.38999938964844,23.93000030517578,669700,0.0,0.0
2023-06-26 00:00:00-04:00,2023-06-26,23.93000030517578,24.549999237060547,22.81999969482422,22.959999084472656,85200,0.0,0.0
2023-06-27 00:00:00-04:00,2023-06-27,23.100000381469727,23.381999969482425,22.21999931335449,22.530000686645508,68300,0.0,0.0
2023-06-28 00:00:00-04:00,2023-06-28,22.46999931335449,22.770000457763672,21.559999465942383,22.420000076293945,72200,0.0,0.0
2023-06-29 00:00:00-04:00,2023-06-29,22.190000534057617,23.0,22.190000534057617,22.850000381469727,72700,0.0,0.0
2023-06-30 00:00:00-04:00,2023-06-30,23.049999237060547,23.540000915527344,23.049999237060547,23.25,158200,0.0,0.0
2023-07-03 00:00:00-04:00,2023-07-03,23.25,23.809999465942383,22.975000381469727,23.239999771118164,45100,0.0,0.0
2023-07-05 00:00:00-04:00,2023-07-05,23.1200008392334,23.440000534057617,22.450000762939453,22.940000534057617,94900,0.0,0.0
2023-07-06 00:00:00-04:00,2023-07-06,22.959999084472656,23.34000015258789,22.299999237060547,22.989999771118164,93500,0.0,0.0
2023-07-07 00:00:00-04:00,2023-07-07,23.149999618530277,23.65999984741211,22.149999618530277,22.190000534057617,72500,0.0,0.0
2023-07-10 00:00:00-04:00,2023-07-10,22.3700008392334,22.670000076293945,21.795000076293945,21.940000534057617,78600,0.0,0.0
2023-07-11 00:00:00-04:00,2023-07-11,21.88999938964844,21.88999938964844,20.520000457763672,20.809999465942383,106300,0.0,0.0
2023-07-12 00:00:00-04:00,2023-07-12,21.229999542236328,22.100000381469727,20.690000534057617,20.770000457763672,68800,0.0,0.0
2023-07-13 00:00:00-04:00,2023-07-13,20.979999542236328,21.43000030517578,20.520000457763672,21.209999084472656,60700,0.0,0.0
2023-07-14 00:00:00-04:00,2023-07-14,21.229999542236328,21.459999084472656,20.600000381469727,21.020000457763672,42800,0.0,0.0
2023-07-17 00:00:00-04:00,2023-07-17,21.020000457763672,21.520000457763672,20.899999618530277,21.059999465942383,47400,0.0,0.0
2023-07-18 00:00:00-04:00,2023-07-18,21.059999465942383,21.71999931335449,21.059999465942383,21.559999465942383,42900,0.0,0.0
2023-07-19 00:00:00-04:00,2023-07-19,21.59000015258789,21.950000762939453,20.5,20.549999237060547,54000,0.0,0.0
2023-07-20 00:00:00-04:00,2023-07-20,20.63999938964844,21.062000274658203,20.270000457763672,21.0,58900,0.0,0.0
2023-07-21 00:00:00-04:00,2023-07-21,21.049999237060547,21.670000076293945,20.88500022888184,21.57999992370605,50400,0.0,0.0
2023-07-24 00:00:00-04:00,2023-07-24,21.530000686645508,22.795000076293945,21.3799991607666,22.479999542236328,46700,0.0,0.0
2023-07-25 00:00:00-04:00,2023-07-25,22.5,23.274999618530277,22.440000534057617,23.1299991607666,75900,0.0,0.0
2023-07-26 00:00:00-04:00,2023-07-26,22.93000030517578,23.790000915527344,22.46999931335449,22.809999465942383,64400,0.0,0.0
2023-07-27 00:00:00-04:00,2023-07-27,22.899999618530277,23.739999771118164,22.354999542236328,23.440000534057617,64600,0.0,0.0
2023-07-28 00:00:00-04:00,2023-07-28,23.450000762939453,23.959999084472656,23.270000457763672,23.56999969482422,46200,0.0,0.0
2023-07-31 00:00:00-04:00,2023-07-31,23.600000381469727,24.450000762939453,23.299999237060547,24.40999984741211,49500,0.0,0.0
2023-08-01 00:00:00-04:00,2023-08-01,24.38999938964844,24.54400062561035,23.989999771118164,24.450000762939453,38400,0.0,0.0
2023-08-02 00:00:00-04:00,2023-08-02,24.34000015258789,24.979999542236328,23.700000762939453,24.38999938964844,90600,0.0,0.0
2023-08-03 00:00:00-04:00,2023-08-03,24.299999237060547,24.8799991607666,23.71500015258789,24.56999969482422,102500,0.0,0.0
2023-08-04 00:00:00-04:00,2023-08-04,24.899999618530277,25.84000015258789,24.51000022888184,25.06999969482422,159200,0.0,0.0
2023-08-07 00:00:00-04:00,2023-08-07,25.100000381469727,25.100000381469727,23.6200008392334,24.18000030517578,157600,0.0,0.0
2023-08-08 00:00:00-04:00,2023-08-08,25.270000457763672,29.9379997253418,24.76499938964844,28.209999084472656,253500,0.0,0.0
2023-08-09 00:00:00-04:00,2023-08-09,28.0,28.01000022888184,23.06999969482422,23.25,266200,0.0,0.0
2023-08-10 00:00:00-04:00,2023-08-10,23.07999992370605,23.280000686645508,21.68000030517578,22.51000022888184,73100,0.0,0.0
2023-08-11 00:00:00-04:00,2023-08-11,22.36000061035156,23.38999938964844,22.270000457763672,23.170000076293945,43800,0.0,0.0
2023-08-14 00:00:00-04:00,2023-08-14,23.149999618530277,23.149999618530277,22.01000022888184,22.850000381469727,64800,0.0,0.0
2023-08-15 00:00:00-04:00,2023-08-15,22.36199951171875,22.989999771118164,22.125999450683597,22.559999465942383,36900,0.0,0.0
2023-08-16 00:00:00-04:00,2023-08-16,22.70499992370605,23.34199905395508,22.600000381469727,22.690000534057617,35000,0.0,0.0
2023-08-17 00:00:00-04:00,2023-08-17,22.700000762939453,22.700000762939453,21.174999237060547,21.61000061035156,53000,0.0,0.0
2023-08-18 00:00:00-04:00,2023-08-18,21.38999938964844,21.989999771118164,21.36000061035156,21.8700008392334,55500,0.0,0.0
2023-08-21 00:00:00-04:00,2023-08-21,21.790000915527344,22.399999618530277,21.270000457763672,21.440000534057617,35400,0.0,0.0
2023-08-22 00:00:00-04:00,2023-08-22,21.46999931335449,21.82999992370605,21.0,21.31999969482422,52600,0.0,0.0
2023-08-23 00:00:00-04:00,2023-08-23,21.3799991607666,21.8799991607666,20.84499931335449,21.18000030517578,40800,0.0,0.0
2023-08-24 00:00:00-04:00,2023-08-24,21.209999084472656,21.209999084472656,19.71500015258789,19.84000015258789,35200,0.0,0.0
2023-08-25 00:00:00-04:00,2023-08-25,19.940000534057617,20.239999771118164,19.211000442504883,20.11000061035156,46000,0.0,0.0
2023-08-28 00:00:00-04:00,2023-08-28,20.0,20.5629997253418,20.0,20.100000381469727,23300,0.0,0.0
2023-08-29 00:00:00-04:00,2023-08-29,20.3700008392334,20.6200008392334,20.3700008392334,20.584999084472656,13300,0.0,0.0
2023-08-30 00:00:00-04:00,2023-08-30,20.89699935913086,21.440000534057617,20.780000686645508,20.8700008392334,17700,0.0,0.0
2023-08-31 00:00:00-04:00,2023-08-31,20.90999984741211,20.989999771118164,20.63999938964844,20.670000076293945,19700,0.0,0.0
2023-09-01 00:00:00-04:00,2023-09-01,21.420000076293945,21.420000076293945,20.18000030517578,20.96999931335449,17900,0.0,0.0
2023-09-05 00:00:00-04:00,2023-09-05,21.020000457763672,21.040000915527344,20.32999992370605,20.65999984741211,20800,0.0,0.0
2023-09-06 00:00:00-04:00,2023-09-06,21.0,21.0,20.299999237060547,20.530000686645508,16000,0.0,0.0
2023-09-07 00:00:00-04:00,2023-09-07,20.520000457763672,21.059999465942383,20.25,20.559999465942383,19500,0.0,0.0
2023-09-08 00:00:00-04:00,2023-09-08,20.76000022888184,21.405000686645508,20.309999465942383,21.170000076293945,20500,0.0,0.0
2023-09-11 00:00:00-04:00,2023-09-11,21.170000076293945,21.399999618530277,20.049999237060547,20.15999984741211,28600,0.0,0.0
2023-09-12 00:00:00-04:00,2023-09-12,20.200000762939453,20.5,19.700000762939453,20.200000762939453,11800,0.0,0.0
2023-09-13 00:00:00-04:00,2023-09-13,20.3700008392334,20.399999618530277,18.489999771118164,18.729999542236328,31200,0.0,0.0
2023-09-14 00:00:00-04:00,2023-09-14,18.649999618530277,19.49099922180176,18.530000686645508,19.040000915527344,25000,0.0,0.0
