Date,fdate,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2023-06-01 00:00:00-04:00,2023-06-01,23.43000030517578,23.440000534057617,23.43000030517578,23.43000030517578,2200,0.0,0.0,0.0
2023-06-02 00:00:00-04:00,2023-06-02,23.440000534057617,23.440000534057617,23.41200065612793,23.43000030517578,1100,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,2023-06-05,23.440000534057617,23.56999969482422,23.40999984741211,23.56999969482422,9300,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,2023-06-06,23.5,23.56999969482422,23.450000762939453,23.51499938964844,4300,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,2023-06-07,23.5,23.5,22.950000762939453,23.309999465942383,9800,0.0,0.0,0.0
2023-06-08 00:00:00-04:00,2023-06-08,23.450000762939453,23.709999084472656,23.3799991607666,23.479999542236328,10700,0.0,0.0,0.0
2023-06-09 00:00:00-04:00,2023-06-09,23.57999992370605,23.59000015258789,23.299999237060547,23.43000030517578,2700,0.0,0.0,0.0
2023-06-12 00:00:00-04:00,2023-06-12,23.489999771118164,23.489999771118164,23.3700008392334,23.440000534057617,3600,0.0,0.0,0.0
2023-06-13 00:00:00-04:00,2023-06-13,23.489999771118164,23.709999084472656,23.489999771118164,23.649999618530277,1900,0.0,0.0,0.0
2023-06-14 00:00:00-04:00,2023-06-14,22.920000076293945,23.34000015258789,22.920000076293945,23.190000534057617,2600,0.0,0.0,0.0
2023-06-15 00:00:00-04:00,2023-06-15,23.25200080871582,23.459999084472656,23.25200080871582,23.459999084472656,1400,0.0,0.0,0.0
2023-06-16 00:00:00-04:00,2023-06-16,23.459999084472656,23.459999084472656,23.399999618530277,23.399999618530277,1500,0.0,0.0,0.0
2023-06-20 00:00:00-04:00,2023-06-20,23.489999771118164,23.520000457763672,23.459999084472656,23.489999771118164,2800,0.0,0.0,0.0
2023-06-21 00:00:00-04:00,2023-06-21,23.489999771118164,23.489999771118164,23.450000762939453,23.47100067138672,1100,0.0,0.0,0.0
2023-06-22 00:00:00-04:00,2023-06-22,23.5,23.5,23.5,23.5,1100,0.0,0.0,0.0
2023-06-23 00:00:00-04:00,2023-06-23,23.46999931335449,23.5,23.420000076293945,23.420000076293945,1500,0.0,0.0,0.0
2023-06-26 00:00:00-04:00,2023-06-26,23.46999931335449,23.6200008392334,23.32999992370605,23.36000061035156,8000,0.0,0.0,0.0
2023-06-27 00:00:00-04:00,2023-06-27,23.38500022888184,23.38999938964844,23.32999992370605,23.332000732421875,1400,0.0,0.0,0.0
2023-06-28 00:00:00-04:00,2023-06-28,23.299999237060547,23.450000762939453,23.209999084472656,23.448999404907227,9900,0.0,0.0,0.0
2023-06-29 00:00:00-04:00,2023-06-29,23.440000534057617,23.450000762939453,23.290000915527344,23.350000381469727,6900,0.0,0.0,0.0
2023-06-30 00:00:00-04:00,2023-06-30,23.350000381469727,23.62800025939941,23.350000381469727,23.549999237060547,5700,0.0,0.0,0.0
2023-07-03 00:00:00-04:00,2023-07-03,23.51000022888184,23.68000030517578,23.51000022888184,23.65999984741211,3400,0.0,0.0,0.0
2023-07-05 00:00:00-04:00,2023-07-05,23.56999969482422,23.700000762939453,23.530000686645508,23.649999618530277,5400,0.0,0.0,0.0
2023-07-06 00:00:00-04:00,2023-07-06,23.68899917602539,23.739999771118164,23.350000381469727,23.739999771118164,6100,0.0,0.0,0.0
2023-07-07 00:00:00-04:00,2023-07-07,23.739999771118164,23.76000022888184,23.649999618530277,23.75,2200,0.0,0.0,0.0
2023-07-10 00:00:00-04:00,2023-07-10,23.68000030517578,24.25,23.68000030517578,23.81999969482422,4000,0.0,0.0,0.0
2023-07-11 00:00:00-04:00,2023-07-11,24.149999618530277,24.15999984741211,23.75,23.899999618530277,6500,0.0,0.0,0.0
2023-07-12 00:00:00-04:00,2023-07-12,23.90999984741211,24.07999992370605,23.82900047302246,24.0,2900,0.0,0.0,0.0
2023-07-13 00:00:00-04:00,2023-07-13,23.950000762939453,24.0,23.899999618530277,24.0,3300,0.0,0.0,0.0
