formatted_date,articles,sentiment
2023-08-01,1,-1
2023-08-02,1,1
2023-08-08,3,3
2023-08-09,11,-3
2023-08-10,2,-2
2023-08-11,3,-3
2023-09-12,1,1
2023-10-02,1,1
2023-10-10,1,1
2023-10-25,2,0
2023-10-30,2,-2
2023-10-31,2,2
2023-11-01,9,-1
2023-11-02,2,0
2023-11-04,2,-2
2023-11-05,1,-1
2023-11-07,1,1
2023-12-01,1,-1
2023-12-18,1,-1
2024-01-02,2,0
2024-01-04,9,1
2024-01-05,1,-1
2024-01-07,1,-1
2024-01-09,1,-1
2024-01-12,1,-1
2024-01-16,1,-1
2024-02-09,29,-17
2024-02-13,2,2
2024-02-16,1,1
2024-02-19,2,2
2024-02-20,10,2
2024-02-21,4,-2
2024-02-22,1,-1
2024-02-28,2,2
2024-03-14,1,-1
2024-03-24,1,-1
2024-03-26,1,1
2024-03-29,1,-1
2024-04-02,1,1
2024-04-03,1,1
2024-04-19,1,1
2024-04-25,1,1
2024-04-29,1,-1
2024-05-01,2,2
2024-05-02,8,0
2024-05-03,4,-2
2024-05-05,1,-1
2024-05-06,2,-2
2024-05-09,1,1
2024-05-13,3,3
2024-06-05,2,0
2024-06-06,1,1
2024-06-07,1,1
2024-07-01,1,-1
2024-07-24,1,1
2024-07-25,1,1
