formatted_date,articles,sentiment
2023-07-31,4,0
2023-08-01,36,-12
2023-08-02,46,2
2023-08-03,29,3
2023-08-02,1,1
2023-08-03,11,-5
2023-08-04,48,-4
2023-08-05,20,2
2023-08-06,17,-1
2023-08-07,38,8
2023-08-08,41,-13
2023-08-09,52,-2
2023-08-10,58,6
2023-08-11,47,9
2023-08-12,19,-5
2023-08-13,12,2
2023-08-14,48,-4
2023-08-15,43,-1
2023-08-16,37,-7
2023-08-17,57,-15
2023-08-18,35,-3
2023-08-19,16,2
2023-08-20,16,-4
2023-08-21,32,10
2023-08-22,39,15
2023-08-23,27,-3
2023-08-24,61,9
2023-08-25,29,-1
2023-08-26,8,2
2023-08-27,15,5
2023-08-28,47,7
2023-08-29,82,4
2023-08-30,69,1
2023-08-31,47,13
2023-09-01,31,7
2023-09-02,7,-5
2023-09-03,8,-2
2023-09-04,15,-5
2023-09-05,28,2
2023-09-06,51,17
2023-09-07,53,5
2023-09-08,46,-12
2023-09-09,14,-2
2023-09-10,11,1
2021-06-03,1,1
2023-09-11,60,-4
2023-09-12,71,7
2023-09-13,49,-3
2023-09-14,56,12
2023-09-15,36,-12
2023-09-16,2,0
2023-09-17,15,7
2023-09-18,40,4
2023-09-19,54,2
2023-09-20,39,3
2023-09-21,52,-24
2023-09-20,1,-1
2023-09-21,32,-14
2023-09-22,28,2
2023-09-23,9,1
2023-09-24,17,-11
2023-09-25,42,0
2023-09-26,63,3
2023-09-27,48,-6
2023-09-28,48,10
2023-09-29,35,-3
2023-09-30,19,-1
2023-10-01,18,2
2023-10-02,71,7
2023-10-03,59,1
2023-10-04,67,-13
2023-10-05,58,10
2023-10-06,41,-3
2023-10-07,12,-6
2023-10-08,15,5
2023-10-09,37,11
2023-10-10,39,11
2023-10-11,66,0
2023-10-12,52,4
2023-10-13,57,7
2023-10-14,15,-9
2023-10-15,24,-2
2023-10-16,36,0
2023-10-17,53,9
2023-10-18,37,5
2023-10-19,43,1
2023-10-20,56,4
2023-10-21,17,-5
2023-10-22,17,-3
2023-10-20,1,-1
2023-10-22,15,3
2023-10-23,52,4
2023-10-24,36,-6
2023-10-25,125,-11
2023-10-26,74,-2
2023-10-27,94,8
2023-10-28,19,1
2023-10-29,23,-1
2023-10-30,76,16
2023-10-31,37,3
2023-11-01,65,-1
2023-11-02,28,-6
2023-11-03,60,0
2023-11-04,10,-2
2023-11-05,30,-6
2023-11-06,23,3
2023-11-05,1,1
2023-11-06,36,-10
2023-11-07,59,13
2023-11-08,50,2
2023-11-09,59,-7
2023-11-10,49,1
2023-11-11,11,-3
2023-11-12,14,6
2023-11-13,27,9
2023-01-25,1,1
2023-11-13,42,-8
2023-11-14,66,8
2023-11-15,51,3
2023-11-16,75,-3
2023-11-17,59,-7
2023-11-18,14,0
2023-11-19,12,4
2023-11-20,23,-3
2023-11-19,1,-1
2023-11-20,36,8
2023-11-21,38,2
2023-11-22,1,1
2023-11-21,1,-1
2023-11-22,56,16
2023-11-23,24,4
2023-11-24,19,7
2023-11-25,5,1
2023-11-26,15,3
2023-11-27,44,8
2023-11-28,49,-1
2023-11-29,59,5
2023-11-30,43,5
2023-12-01,39,1
2023-12-02,8,4
2023-12-03,23,1
2023-12-04,54,2
2023-12-05,47,3
2023-12-06,76,-10
2023-12-07,82,6
2023-12-08,64,2
2023-12-09,11,1
2023-12-10,29,5
2023-12-11,61,-11
2023-12-12,69,11
2023-12-13,70,12
2023-12-14,66,4
2023-12-15,42,0
2023-12-16,13,-9
2023-12-17,11,3
2023-12-18,55,17
2023-12-19,55,11
2023-12-20,40,4
2023-12-21,54,12
2023-12-22,53,7
2023-12-23,9,-1
2023-12-24,16,2
2023-12-25,15,7
2023-12-26,30,2
2023-12-27,48,14
2023-12-28,62,12
2023-12-29,63,15
2023-12-30,6,2
2023-12-31,11,7
2024-01-01,16,8
2024-01-02,36,4
2024-01-03,42,-6
2024-01-04,46,14
2024-01-05,35,17
2024-01-06,13,3
2024-01-07,16,4
2024-01-08,30,2
2024-01-09,69,7
2024-01-10,46,4
2024-01-11,87,3
2024-01-12,40,8
2024-01-13,13,3
2024-01-14,19,7
2024-01-15,7,3
2024-01-11,1,-1
2024-01-15,20,4
2024-01-16,64,-6
2024-01-17,50,8
2024-01-18,73,5
2024-01-19,57,9
2024-01-20,15,-3
2024-01-21,23,-5
2024-01-22,60,2
2024-01-23,51,15
2024-01-24,68,10
2024-01-25,53,-3
2024-01-26,66,20
2024-01-27,17,-3
2024-01-28,31,3
2024-01-29,24,-2
2024-01-26,1,-1
2024-01-29,33,9
2024-01-28,1,1
2024-01-29,22,0
2024-01-30,96,2
2024-01-31,63,-3
2024-02-01,79,15
2024-02-02,52,6
2024-02-03,18,2
2024-02-04,22,0
2024-02-05,57,13
2024-02-06,58,-4
2024-02-07,62,16
2024-02-08,63,25
2024-02-09,30,8
2023-10-17,1,1
2024-02-09,33,7
2024-02-10,12,6
2024-02-11,31,-9
2024-02-12,47,-1
2024-02-13,30,-4
2024-02-14,72,12
2024-02-15,66,16
2024-02-16,53,13
2024-02-17,14,8
2024-02-18,14,-2
2024-02-19,25,3
2024-02-20,56,16
2024-02-21,70,20
2024-02-22,66,6
2024-02-23,60,12
2024-02-24,16,4
2024-02-25,19,5
2024-02-26,63,-13
2024-02-27,42,2
2024-02-28,51,-11
2024-02-29,50,-12
2024-03-01,56,16
2024-03-02,5,-1
2024-03-01,1,-1
2024-03-02,14,-2
2024-03-03,23,3
2024-03-04,16,6
2024-03-03,1,-1
2024-03-04,54,-2
2024-03-05,80,10
2024-03-06,59,13
2024-03-07,23,9
2024-03-06,1,-1
2024-03-07,29,7
2024-03-08,23,-5
2024-03-09,15,-1
2024-03-10,19,7
2024-03-11,52,0
2024-03-12,35,-3
2024-03-13,74,6
2024-03-14,43,1
2024-03-15,35,-5
2024-03-16,11,-1
2024-03-17,20,2
2024-03-18,96,12
2024-03-19,59,5
2024-03-20,59,-11
2024-03-21,55,-1
2024-03-22,51,3
2024-03-23,18,4
2024-03-24,14,4
2024-03-25,59,5
2024-03-26,40,-2
2024-03-27,33,13
2024-03-28,27,9
2024-03-29,17,7
2024-03-30,12,0
2024-03-31,19,7
2024-04-01,50,2
2024-04-02,40,2
2024-04-03,39,-3
2024-04-04,78,8
2024-04-05,39,13
2024-04-06,13,-3
