formatted_date,articles,sentiment
2023-08-03,2,0
2023-08-07,1,1
2023-08-10,2,-2
2023-08-14,2,0
2023-08-16,3,-1
2023-08-20,1,1
2023-08-25,1,-1
2023-08-26,1,1
2023-08-29,1,-1
2023-08-30,1,1
2023-09-04,1,-1
2023-09-13,1,-1
2023-09-15,2,-2
2023-09-26,1,1
2023-10-29,1,-1
2023-10-30,3,-1
2023-10-31,5,-1
2023-11-02,1,-1
2023-11-04,1,1
2023-11-05,2,-2
2023-11-06,1,-1
2023-11-13,1,1
2023-11-17,2,0
2023-12-04,1,1
2023-12-08,1,-1
2023-12-13,1,1
2023-12-14,1,1
2023-12-22,2,2
2024-01-01,2,0
2024-01-02,1,-1
2024-01-08,1,1
2024-01-09,3,3
2024-01-11,1,1
2024-01-12,1,-1
2024-01-30,1,-1
2024-02-11,20,-20
2024-02-13,1,-1
2024-02-19,1,-1
2024-02-21,1,1
2024-02-26,3,1
2024-02-27,10,4
2024-02-28,3,1
2024-02-29,4,0
2024-03-01,3,-1
2024-03-03,3,-1
2024-03-04,1,-1
2024-03-05,3,-1
2024-03-06,2,2
2024-03-07,1,-1
2024-03-20,1,-1
2024-03-21,3,-1
2024-03-22,2,-2
2024-03-25,2,0
2024-03-28,1,-1
2024-04-01,1,1
2024-04-04,3,-3
2024-04-05,2,2
2024-04-12,1,1
2024-04-19,1,1
2024-04-25,1,1
2024-05-01,2,-2
2024-05-02,6,2
2024-05-03,5,1
2024-05-04,3,-3
2024-05-16,2,0
2024-05-23,1,1
2024-05-25,1,1
2024-05-31,1,1
2024-06-06,1,-1
2024-06-13,1,-1
2024-06-20,1,1
2024-06-21,1,1
2024-07-03,1,1
2024-07-09,1,1
2024-07-14,1,-1
2024-07-15,1,-1
2024-07-17,1,1
2024-07-21,1,1
