formatted_date,articles,sentiment
2023-08-06,1,1
2023-08-10,1,-1
2023-08-12,1,1
2023-08-16,2,0
2023-08-26,1,1
2023-08-28,1,-1
2023-08-30,1,-1
2023-09-05,1,1
2023-09-07,1,1
2023-09-11,2,2
2023-09-12,3,3
2023-09-13,1,1
2023-09-14,1,1
2023-09-17,1,1
2023-09-20,8,-2
2023-09-21,12,-4
2023-09-22,30,-4
2023-09-23,2,-2
2023-09-24,3,1
2023-09-25,1,1
2023-09-27,2,0
2023-09-29,1,1
2023-10-11,1,1
2023-10-23,1,-1
2023-10-25,2,-2
2023-10-30,1,1
2023-11-21,1,-1
2023-11-23,1,1
2023-11-27,1,1
2023-11-30,1,1
2023-12-04,1,-1
2023-12-07,2,2
2023-12-08,1,1
2023-12-10,1,1
2023-12-12,1,-1
2023-12-13,9,-3
2023-12-14,15,-7
2023-12-15,15,3
2023-12-17,2,2
2023-12-18,1,-1
2023-12-19,1,-1
2023-12-20,2,0
2023-12-24,1,1
2024-01-02,1,-1
2024-01-04,1,-1
2024-01-08,5,-3
2024-01-11,1,1
2024-01-18,1,-1
2024-01-25,1,-1
2024-01-26,1,-1
2024-01-27,1,1
2024-02-01,1,1
2024-02-05,2,0
2024-02-08,21,-21
2024-02-11,1,1
2024-02-15,1,1
2024-02-28,1,-1
2024-02-29,1,1
2024-03-06,2,0
2024-03-07,1,1
2024-03-12,5,3
2024-03-13,1,-1
2024-03-14,1,-1
2024-03-19,1,-1
2024-03-20,5,-3
2024-03-21,11,-9
2024-03-22,4,-2
2024-03-24,2,0
2024-04-01,2,2
2024-04-05,1,1
2024-04-11,1,-1
2024-04-12,1,-1
2024-04-15,1,1
2024-04-23,2,2
2024-04-24,2,0
2024-04-25,1,1
2024-04-26,1,1
2024-04-30,1,1
2024-05-07,2,2
2024-05-08,1,1
2024-05-13,1,1
2024-05-16,1,1
2024-05-17,1,-1
2024-05-20,1,-1
2024-05-29,1,1
2024-05-30,1,1
2024-06-06,1,1
2024-06-12,1,-1
2024-06-18,1,-1
2024-06-20,1,-1
2024-06-21,2,2
2024-06-24,1,1
2024-06-25,2,0
2024-07-03,1,1
2024-07-05,1,1
2024-07-09,1,-1
2024-07-11,1,1
2024-07-12,1,1
2024-07-16,1,1
2024-07-17,5,-3
2024-07-18,10,-8
2024-07-19,8,-4
2024-07-21,1,1
2024-07-22,2,0
2024-07-25,1,1
