formatted_date,articles,sentiment
2023-08-01,1,1
2023-08-02,1,1
2023-08-03,2,0
2023-08-04,1,1
2023-08-05,1,-1
2023-08-06,1,-1
2023-08-07,1,1
2023-08-08,3,-1
2023-08-09,19,-1
2023-08-10,4,4
2023-08-11,1,1
2023-08-13,1,1
2023-08-16,1,1
2023-08-21,2,-2
2023-08-22,1,-1
2023-08-23,1,1
2023-08-24,4,4
2023-08-25,2,2
2023-08-28,1,-1
2023-08-30,2,2
2023-09-06,4,2
2023-09-07,2,0
2023-09-08,2,0
2023-09-11,2,2
2023-09-12,2,0
2023-09-13,2,0
2023-09-14,5,3
2023-09-15,1,1
2023-09-16,1,1
2023-09-18,1,1
2023-09-19,1,-1
2023-09-20,1,-1
2023-09-21,10,4
2023-09-22,7,-1
2023-09-25,5,1
2023-09-26,3,1
2023-09-27,1,1
2023-10-02,2,2
2023-10-05,1,1
2023-10-06,1,-1
2023-10-10,1,1
2023-10-11,2,0
2023-10-16,2,0
2023-10-19,1,1
2023-10-20,1,-1
2023-10-22,1,-1
2023-10-23,1,1
2023-10-24,3,1
2023-10-30,1,-1
2023-11-01,3,-3
2023-11-05,1,-1
2023-11-06,1,1
2023-11-07,2,2
2023-11-08,17,-3
2023-11-09,4,0
2023-11-10,3,-1
2023-11-13,3,1
2023-11-14,1,1
2023-11-15,1,1
2023-11-16,1,1
2023-11-17,5,3
2023-11-20,1,1
2023-11-22,1,1
2023-11-26,2,2
2023-11-27,2,2
2023-11-28,2,-2
2023-11-29,1,-1
2023-11-30,1,1
2023-12-01,1,-1
2023-12-02,1,-1
2023-12-04,1,-1
2023-12-05,1,1
2023-12-07,1,1
2023-12-08,1,-1
2023-12-11,3,3
2023-12-12,2,2
2023-12-13,1,1
2023-12-14,1,1
2023-12-15,1,1
2023-12-18,3,3
2023-12-19,1,1
2023-12-27,1,-1
2023-12-28,1,1
2024-01-02,1,-1
2024-01-07,1,1
2024-01-08,2,0
2024-01-09,1,1
2024-01-10,1,1
2024-01-12,22,-14
2024-01-16,3,-1
2024-01-17,1,1
2024-01-18,1,1
2024-01-20,1,1
2024-01-22,39,7
2024-01-23,1,-1
2024-01-24,1,1
2024-01-27,1,1
2024-01-29,1,-1
2024-01-30,1,1
2024-02-01,1,1
2024-02-09,1,1
2024-02-13,10,10
2024-02-14,27,15
2024-02-15,15,1
2024-02-16,4,2
2024-02-19,1,1
2024-02-20,2,2
2024-02-21,3,-1
2024-02-22,1,1
2024-02-24,1,1
2024-02-26,1,1
2024-02-28,1,1
2024-02-29,1,1
2024-03-01,3,-1
2024-03-02,1,1
2024-03-04,3,3
2024-03-07,4,2
2024-03-12,2,0
2024-03-14,4,4
2024-03-15,3,-1
2024-03-17,1,-1
2024-03-18,1,1
2024-03-21,2,2
2024-03-23,1,-1
2024-03-26,1,1
2024-03-27,1,-1
2024-04-01,3,3
2024-04-04,1,1
2024-04-09,3,3
2024-04-11,2,0
2024-04-12,2,-2
2024-04-15,1,-1
2024-04-16,2,2
2024-04-21,1,-1
2024-04-22,2,2
2024-04-24,2,-2
2024-04-25,1,1
2024-04-27,1,1
2024-04-29,3,1
2024-05-01,1,1
2024-05-02,2,-2
2024-05-05,1,1
2024-05-06,1,-1
2024-05-07,1,1
2024-05-08,5,5
2024-05-09,12,-2
2024-05-10,6,2
2024-05-12,1,-1
2024-05-13,4,2
2024-05-14,2,0
2024-05-16,2,2
2024-05-24,1,-1
2024-05-30,2,0
2024-05-31,2,2
2024-06-03,1,-1
2024-06-04,4,4
2024-06-05,1,1
2024-06-06,6,0
2024-06-07,4,0
2024-06-11,4,2
2024-06-17,2,-2
2024-06-18,4,4
2024-06-25,2,2
2024-06-26,1,-1
2024-06-27,3,1
2024-06-28,5,-1
2024-06-29,2,0
2024-07-05,1,1
2024-07-06,1,-1
2024-07-08,2,0
2024-07-09,1,-1
2024-07-10,1,1
2024-07-11,2,2
2024-07-15,1,1
2024-07-16,2,-2
2024-07-17,3,1
2024-07-18,2,-2
2024-07-22,1,1
2024-07-24,5,1
