formatted_date,articles,sentiment
2023-08-03,5,-3
2023-08-04,2,0
2023-09-05,1,-1
2023-09-08,1,-1
2023-09-10,1,1
2023-09-11,1,-1
2023-09-15,1,-1
2023-09-20,3,3
2023-10-23,2,2
2023-10-24,1,1
2023-11-03,7,-5
2023-11-06,1,-1
2023-11-30,2,2
2023-12-01,2,0
2023-12-11,1,-1
2024-01-25,1,1
2024-01-31,1,-1
2024-02-08,7,-5
2024-02-17,1,1
2024-02-22,1,1
2024-02-28,1,1
2024-03-03,1,-1
2024-03-13,5,1
2024-03-14,1,-1
2024-03-18,1,-1
2024-03-23,1,1
2024-04-05,10,8
2024-04-08,1,1
2024-04-22,4,2
2024-05-01,1,-1
2024-05-02,5,-1
2024-05-06,1,1
2024-05-09,1,1
2024-05-21,1,1
2024-05-22,1,1
2024-06-24,1,1
