Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,3.0899999141693115,3.1500000953674316,3.0,3.119999885559082,44200,0.0,0.0
2023-06-02 00:00:00-04:00,3.1600000858306885,3.200000047683716,3.119999885559082,3.130000114440918,82700,0.0,0.0
2023-06-05 00:00:00-04:00,3.1700000762939453,3.200000047683716,3.130000114440918,3.200000047683716,106300,0.0,0.0
2023-06-06 00:00:00-04:00,3.190000057220459,3.3399999141693115,3.1700000762939453,3.25,67800,0.0,0.0
2023-06-07 00:00:00-04:00,3.2799999713897705,3.3299999237060547,3.180000066757202,3.25,77500,0.0,0.0
2023-06-08 00:00:00-04:00,3.2200000286102295,3.3499999046325684,3.2200000286102295,3.3399999141693115,18000,0.0,0.0
2023-06-09 00:00:00-04:00,3.390000104904175,3.390000104904175,3.25,3.319999933242798,51900,0.0,0.0
2023-06-12 00:00:00-04:00,3.299999952316284,3.450000047683716,3.2200000286102295,3.25,124400,0.0,0.0
2023-06-13 00:00:00-04:00,3.25,3.359999895095825,3.180000066757202,3.2899999618530273,71600,0.0,0.0
2023-06-14 00:00:00-04:00,3.309999942779541,3.440000057220459,3.2699999809265137,3.359999895095825,69700,0.0,0.0
2023-06-15 00:00:00-04:00,3.359999895095825,3.430000066757202,3.299999952316284,3.380000114440918,19300,0.0,0.0
2023-06-16 00:00:00-04:00,3.359999895095825,3.359999895095825,3.2799999713897705,3.2799999713897705,79600,0.0,0.0
2023-06-20 00:00:00-04:00,3.319999933242798,3.369999885559082,3.259999990463257,3.2699999809265137,83700,0.0,0.0
2023-06-21 00:00:00-04:00,3.2799999713897705,3.2799999713897705,3.190000057220459,3.240000009536743,137100,0.0,0.0
2023-06-22 00:00:00-04:00,3.190000057220459,3.2899999618530273,3.190000057220459,3.2300000190734863,23600,0.0,0.0
2023-06-23 00:00:00-04:00,3.1600000858306885,3.240000009536743,3.1600000858306885,3.240000009536743,21200,0.0,0.0
