Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-06-01 00:00:00-04:00,45.0099983215332,47.5,44.709999084472656,45.459999084472656,14458300,0.0,0.0
2023-06-02 00:00:00-04:00,45.5,47.84000015258789,45.369998931884766,47.27000045776367,7912500,0.0,0.0
2023-06-05 00:00:00-04:00,47.2599983215332,47.58000183105469,45.29999923706055,45.47999954223633,5765700,0.0,0.0
2023-06-06 00:00:00-04:00,45.380001068115234,47.08000183105469,45.15999984741211,46.849998474121094,5466200,0.0,0.0
2023-06-07 00:00:00-04:00,46.86000061035156,47.779998779296875,46.77000045776367,47.65999984741211,4096000,0.0,0.0
2023-06-08 00:00:00-04:00,47.9900016784668,48.099998474121094,47.20000076293945,47.88999938964844,3976100,0.0,0.0
2023-06-09 00:00:00-04:00,48.09000015258789,48.66999816894531,47.59000015258789,47.61000061035156,3293500,0.0,0.0
2023-06-12 00:00:00-04:00,47.720001220703125,48.119998931884766,47.619998931884766,48.06999969482422,3596800,0.0,0.0
2023-06-13 00:00:00-04:00,48.279998779296875,48.81999969482422,48.25,48.79999923706055,2805600,0.0,0.0
2023-06-14 00:00:00-04:00,48.630001068115234,49.689998626708984,48.630001068115234,49.380001068115234,4013600,0.0,0.0
2023-06-15 00:00:00-04:00,49.349998474121094,50.459999084472656,49.18000030517578,50.20000076293945,3216600,0.0,0.0
2023-06-16 00:00:00-04:00,50.20000076293945,50.29999923706055,49.529998779296875,49.66999816894531,9352100,0.0,0.0
2023-06-20 00:00:00-04:00,49.5099983215332,49.58000183105469,48.7400016784668,49.33000183105469,4212100,0.0,0.0
2023-06-21 00:00:00-04:00,49.880001068115234,50.59000015258789,49.40999984741211,50.060001373291016,5943300,0.0,0.0
2023-06-22 00:00:00-04:00,49.84000015258789,51.439998626708984,49.7599983215332,51.279998779296875,6326400,0.0,0.0
2023-06-23 00:00:00-04:00,50.59000015258789,51.65999984741211,50.5099983215332,50.869998931884766,18285400,0.0,0.0
2023-06-26 00:00:00-04:00,51.119998931884766,51.58000183105469,50.720001220703125,51.31999969482422,3404300,0.0,0.0
2023-06-27 00:00:00-04:00,51.31999969482422,51.56999969482422,50.849998474121094,51.38999938964844,3496000,0.0,0.0
2023-06-28 00:00:00-04:00,51.029998779296875,51.91999816894531,50.90999984741211,51.77000045776367,2946800,0.0,0.0
2023-06-29 00:00:00-04:00,52.0,53.150001525878906,51.79999923706055,53.099998474121094,4033400,0.0,0.0
2023-06-30 00:00:00-04:00,53.939998626708984,54.61000061035156,53.7599983215332,54.11000061035156,5019800,0.0,0.0
2023-07-03 00:00:00-04:00,54.0,54.779998779296875,53.7400016784668,54.61000061035156,1828600,0.0,0.0
2023-07-05 00:00:00-04:00,54.08000183105469,54.68000030517578,53.86000061035156,54.209999084472656,2639900,0.0,0.0
2023-07-06 00:00:00-04:00,53.650001525878906,54.33000183105469,53.34000015258789,53.79999923706055,3596100,0.0,0.0
2023-07-07 00:00:00-04:00,53.91999816894531,54.52000045776367,53.470001220703125,53.529998779296875,5404100,0.0,0.0
2023-07-10 00:00:00-04:00,53.27000045776367,54.880001068115234,53.220001220703125,54.869998931884766,3238500,0.0,0.0
2023-07-11 00:00:00-04:00,55.0,55.86000061035156,54.880001068115234,55.7400016784668,4597100,0.0,0.0
2023-07-12 00:00:00-04:00,55.5,55.689998626708984,54.150001525878906,54.16999816894531,5882000,0.0,0.0
2023-07-13 00:00:00-04:00,54.560001373291016,55.65999984741211,54.220001220703125,55.63999938964844,5375700,0.0,0.0
2023-07-14 00:00:00-04:00,55.58000183105469,56.099998474121094,54.84000015258789,55.41999816894531,4227900,0.0,0.0
2023-07-17 00:00:00-04:00,55.58000183105469,55.65999984741211,54.689998626708984,54.70000076293945,4146500,0.0,0.0
2023-07-18 00:00:00-04:00,54.97999954223633,55.04999923706055,53.119998931884766,53.83000183105469,5677900,0.0,0.0
2023-07-19 00:00:00-04:00,53.970001220703125,54.52000045776367,53.95000076293945,54.29999923706055,3292700,0.0,0.0
2023-07-20 00:00:00-04:00,53.849998474121094,54.22999954223633,53.2400016784668,53.599998474121094,3414800,0.0,0.0
2023-07-21 00:00:00-04:00,53.439998626708984,54.279998779296875,53.43000030517578,53.560001373291016,2875600,0.0,0.0
2023-07-24 00:00:00-04:00,53.77000045776367,54.22999954223633,53.58000183105469,53.72999954223633,2937600,0.0,0.0
2023-07-25 00:00:00-04:00,54.0,54.65999984741211,54.0,54.369998931884766,2395400,0.0,0.0
2023-07-26 00:00:00-04:00,54.2400016784668,54.54999923706055,53.7599983215332,53.91999816894531,1931200,0.0,0.0
2023-07-27 00:00:00-04:00,54.43000030517578,54.779998779296875,53.59000015258789,53.709999084472656,2957500,0.0,0.0
2023-07-28 00:00:00-04:00,54.13999938964844,54.41999816894531,52.529998779296875,52.61000061035156,4747700,0.0,0.0
2023-07-31 00:00:00-04:00,52.540000915527344,53.15999984741211,52.36000061035156,52.91999816894531,3865500,0.0,0.0
2023-08-01 00:00:00-04:00,52.779998779296875,53.68000030517578,52.779998779296875,53.369998931884766,3681300,0.0,0.0
2023-08-02 00:00:00-04:00,53.04999923706055,53.2599983215332,52.470001220703125,52.95000076293945,2788900,0.0,0.0
2023-08-03 00:00:00-04:00,52.5,53.959999084472656,52.04999923706055,53.5099983215332,2615500,0.0,0.0
2023-08-04 00:00:00-04:00,53.59000015258789,54.560001373291016,53.060001373291016,53.2400016784668,2533600,0.0,0.0
2023-08-07 00:00:00-04:00,53.529998779296875,54.63999938964844,53.529998779296875,54.56999969482422,2738300,0.0,0.0
