formatted_date,articles,sentiment
2023-08-03,1,-1
2023-08-22,1,-1
2023-08-28,1,1
2023-08-31,2,-2
2023-09-01,1,1
2023-09-05,1,-1
2023-09-06,1,-1
2023-09-07,1,1
2023-09-12,2,-2
2023-09-22,1,-1
2023-09-24,1,1
2023-09-26,2,0
2023-09-27,1,-1
2023-10-04,1,1
2023-10-24,1,1
2023-11-15,2,2
2023-12-12,1,-1
2023-12-17,1,1
2023-12-18,1,-1
2024-01-03,1,1
2024-01-04,1,-1
2024-01-10,1,-1
2024-01-11,1,1
2024-01-25,1,1
2024-02-04,1,-1
2024-02-07,1,1
2024-02-12,1,-1
2024-02-18,1,1
2024-02-27,2,0
2024-02-28,1,-1
2024-02-29,1,1
2024-03-01,1,1
2024-03-15,1,-1
2024-03-19,1,-1
2024-04-02,2,-2
2024-04-15,5,-5
2024-04-16,1,1
2024-04-18,2,0
2024-04-19,2,2
2024-04-23,1,-1
2024-04-24,2,0
2024-04-25,1,-1
2024-04-29,2,2
2024-05-02,1,1
2024-05-07,2,2
2024-05-08,3,1
2024-05-09,1,-1
2024-05-15,2,0
2024-05-16,1,1
2024-05-17,1,-1
2024-05-20,1,1
2024-05-21,1,1
2024-05-27,1,1
2024-05-28,1,-1
2024-06-03,1,1
2024-06-13,2,2
2024-06-19,1,1
2024-06-20,1,-1
2024-06-21,1,-1
2024-07-08,1,-1
2024-07-10,1,-1
