formatted_date,articles,sentiment
2023-08-07,1,-1
2023-08-08,3,3
2023-08-15,1,1
2023-08-29,1,1
2023-08-31,1,-1
2023-09-05,1,-1
2023-10-18,1,-1
2023-10-19,3,-3
2023-10-20,1,-1
2023-10-23,1,-1
2023-10-26,1,1
2023-11-06,1,-1
2023-11-13,1,1
2023-11-15,1,1
2024-01-02,1,1
2024-01-03,1,1
2024-01-06,1,-1
2024-01-16,1,1
2024-01-17,2,-2
2024-01-18,6,-4
2024-01-21,3,-3
2024-01-23,1,-1
2024-02-12,1,-1
2024-02-14,2,2
2024-02-26,1,-1
2024-02-28,1,1
2024-03-07,1,1
2024-03-18,1,-1
2024-03-21,1,-1
2024-03-26,1,-1
2024-04-11,1,1
2024-04-14,1,-1
2024-04-16,1,1
2024-04-17,3,-3
2024-04-18,6,-6
2024-04-19,1,-1
2024-05-06,2,-2
2024-05-21,1,-1
2024-07-18,7,-7
2024-07-19,2,-2
2024-07-21,1,1
