formatted_date,articles,sentiment
2023-08-01,3,-1
2023-08-02,13,-5
2023-08-03,3,-1
2023-08-04,2,2
2023-08-07,1,1
2023-08-08,1,1
2023-08-09,1,1
2023-08-14,2,0
2023-08-18,2,0
2023-08-21,1,1
2023-08-26,1,1
2023-08-28,1,1
2023-08-31,1,1
2023-09-01,1,-1
2023-09-05,1,-1
2023-09-08,1,-1
2023-09-11,1,-1
2023-09-12,2,-2
2023-09-13,5,5
2023-09-14,1,1
2023-09-15,1,1
2023-09-19,1,1
2023-09-21,1,-1
2023-09-25,1,1
2023-09-26,2,-2
2023-09-27,1,-1
2023-09-28,1,1
2023-09-29,1,-1
2023-09-30,1,-1
2023-10-03,2,2
2023-10-09,1,1
2023-10-10,1,1
2023-10-11,2,0
2023-10-12,1,-1
2023-10-13,3,-3
2023-10-15,1,1
2023-10-17,3,-1
2023-10-18,2,-2
2023-10-30,1,1
2023-11-01,1,1
2023-11-02,1,1
2023-11-04,1,-1
2023-11-05,1,-1
2023-11-07,3,1
2023-11-08,15,-1
2023-11-09,3,-1
2023-11-10,2,-2
2023-11-13,1,-1
2023-11-14,1,-1
2023-11-16,1,-1
2023-11-20,1,1
2023-11-22,1,1
2023-12-08,1,-1
2023-12-12,2,0
2023-12-13,1,1
2023-12-15,2,0
2023-12-17,1,1
2024-01-09,1,-1
2024-01-10,1,1
2024-01-17,1,1
2024-01-22,4,2
2024-01-23,3,3
2024-01-26,1,1
2024-01-31,1,1
2024-02-01,1,1
2024-02-04,1,-1
2024-02-05,1,1
2024-02-06,4,2
2024-02-07,9,-3
2024-02-08,36,-8
2024-02-10,1,1
2024-02-11,1,1
2024-02-15,1,1
2024-02-16,2,0
2024-02-27,1,1
2024-03-03,1,-1
2024-03-04,1,1
2024-03-08,2,0
2024-03-13,2,2
2024-03-19,1,1
2024-03-20,1,1
2024-03-21,1,1
2024-03-24,1,-1
2024-03-27,1,1
2024-04-01,1,1
2024-04-04,1,-1
2024-04-10,3,3
2024-04-11,1,-1
2024-04-14,1,-1
2024-04-16,1,1
2024-04-19,1,1
2024-04-22,8,0
2024-04-23,1,1
2024-04-26,1,1
2024-05-02,2,0
2024-05-03,14,-8
2024-05-04,1,-1
2024-05-06,3,3
2024-05-07,3,-1
2024-05-08,1,-1
2024-05-09,1,-1
2024-05-10,2,0
2024-05-13,2,0
2024-05-14,2,2
2024-05-21,2,0
2024-06-03,1,-1
2024-06-06,1,-1
2024-06-17,1,-1
2024-06-18,3,-3
2024-06-25,3,-1
2024-06-27,1,1
2024-07-01,1,-1
2024-07-02,1,1
2024-07-15,1,1
2024-07-16,1,-1
2024-07-22,3,3
