formatted_date,articles,sentiment
2023-08-03,1,-1
2023-08-07,5,-1
2023-08-08,7,-5
2023-08-09,4,-2
2023-08-10,5,-1
2023-08-11,1,-1
2023-09-03,1,-1
2023-09-08,1,1
2023-09-14,1,1
2023-09-15,2,0
2023-09-18,1,1
2023-09-19,2,0
2023-09-23,1,-1
2023-10-03,1,1
2023-10-06,1,1
2023-10-13,1,1
2023-10-26,1,-1
2023-11-02,1,-1
2023-11-06,5,-3
2023-11-07,7,-1
2023-11-08,4,-2
2023-11-09,2,-2
2023-11-14,2,2
2023-11-16,2,2
2023-11-17,2,2
2023-11-22,1,1
2023-11-30,2,2
2023-12-01,2,2
2023-12-20,1,-1
2023-12-21,1,1
2023-12-22,1,1
2023-12-25,1,-1
2023-12-26,5,1
2024-01-03,1,-1
2024-01-07,1,-1
2024-01-08,1,-1
2024-01-09,1,-1
2024-01-17,1,-1
2024-01-21,3,-1
2024-01-22,7,-1
2024-01-23,17,-1
2024-01-25,1,-1
2024-02-01,2,0
2024-02-06,1,-1
2024-02-07,2,0
2024-02-09,17,-13
2024-02-13,1,-1
2024-02-14,2,-2
2024-02-16,1,1
2024-02-20,1,1
2024-02-21,1,1
2024-02-22,3,-1
2024-02-23,4,-2
2024-02-29,1,1
2024-03-05,1,1
2024-03-07,1,1
2024-03-11,1,1
2024-03-12,3,-3
2024-03-13,9,1
2024-03-14,6,-2
2024-03-15,1,1
2024-03-18,1,1
2024-03-19,1,1
2024-03-21,2,0
2024-04-04,1,1
2024-04-05,1,-1
2024-04-23,1,-1
2024-04-24,1,-1
2024-05-01,1,1
2024-05-02,1,-1
2024-05-06,3,-3
2024-05-10,1,1
2024-05-12,1,-1
2024-05-13,3,-3
2024-05-21,1,-1
2024-06-02,1,-1
2024-06-14,1,-1
2024-07-16,1,-1
