formatted_date,articles,sentiment
2023-08-03,1,-1
2023-08-06,1,1
2023-08-07,2,0
2023-08-08,1,1
2023-08-09,2,2
2023-08-10,7,-1
2023-08-11,1,1
2023-08-22,2,2
2023-08-23,2,2
2023-08-28,2,2
2023-08-29,2,2
2023-08-30,2,0
2023-09-06,2,2
2023-09-07,4,4
2023-09-15,1,1
2023-09-17,1,1
2023-09-18,1,1
2023-09-22,1,-1
2023-09-27,3,1
2023-09-28,1,-1
2023-10-02,2,0
2023-10-04,1,1
2023-10-16,5,5
2023-10-17,3,3
2023-10-18,1,1
2023-10-19,1,-1
2023-11-02,1,1
2023-11-03,2,2
2023-11-11,1,-1
2023-11-12,4,-2
2023-11-13,8,4
2023-11-14,6,0
2023-11-15,1,1
2023-12-18,2,2
2023-12-20,8,4
2023-12-21,1,-1
2023-12-22,1,1
2023-12-23,1,1
2023-12-27,2,2
2023-12-30,1,1
2024-01-02,1,1
2024-01-06,1,1
2024-01-18,1,-1
2024-02-09,25,-17
2024-02-10,1,-1
2024-02-11,4,-2
2024-02-12,2,0
2024-02-13,3,3
2024-02-15,1,1
2024-03-13,1,1
2024-03-14,1,1
2024-03-20,3,3
2024-04-30,1,1
2024-05-01,1,1
2024-05-23,1,1
2024-05-31,2,2
2024-06-03,2,2
2024-06-12,2,0
2024-06-13,1,1
2024-06-20,1,-1
2024-06-23,9,-3
2024-06-24,10,-4
2024-06-25,11,-1
2024-06-27,1,1
2024-07-16,1,1
2024-07-23,1,-1
