formatted_date,articles,sentiment
2023-08-08,1,1
2023-08-10,5,-3
2023-08-11,1,-1
2023-08-14,2,0
2023-09-05,1,-1
2023-09-27,1,-1
2023-10-06,1,1
2023-10-08,1,-1
2023-10-24,2,2
2023-10-25,1,1
2023-11-07,1,1
2023-11-11,1,1
2023-11-12,1,1
2023-11-13,6,-2
2023-11-14,3,-1
2023-11-15,1,-1
2023-11-21,1,1
2023-12-25,1,1
2023-12-26,18,8
2023-12-27,4,0
2023-12-28,2,-2
2023-12-29,1,-1
2023-12-30,1,-1
2024-01-02,2,0
2024-01-06,1,-1
2024-01-07,1,1
2024-01-14,1,-1
2024-01-16,1,-1
2024-01-22,2,0
2024-02-07,7,-7
2024-02-26,7,3
2024-02-27,2,0
2024-02-28,3,-1
2024-02-29,8,-6
2024-03-07,1,-1
2024-03-20,1,1
2024-03-21,6,0
2024-03-22,2,2
2024-03-28,4,2
2024-04-01,1,1
2024-04-03,1,1
2024-04-08,2,0
2024-04-09,1,-1
2024-04-17,1,1
2024-05-02,1,-1
2024-05-12,1,1
2024-05-13,6,0
2024-05-16,2,2
2024-05-22,1,1
2024-05-29,2,2
2024-05-30,1,1
2024-05-31,1,1
2024-06-06,1,-1
2024-06-07,1,-1
2024-06-12,1,-1
2024-06-21,1,1
2024-06-24,1,-1
2024-07-15,1,-1
