formatted_date,articles,sentiment
2023-08-01,1,1
2023-08-03,4,0
2023-08-10,1,1
2023-08-23,1,-1
2023-09-06,1,-1
2023-09-08,2,-2
2023-09-13,1,1
2023-09-14,2,2
2023-09-25,1,1
2023-10-21,1,-1
2023-11-03,1,1
2023-11-06,1,1
2023-11-07,1,-1
2023-11-08,1,1
2023-11-09,1,1
2023-11-29,1,1
2023-12-19,1,-1
2024-02-13,1,-1
2024-02-27,1,-1
2024-03-04,1,-1
2024-03-19,1,-1
2024-03-20,3,-1
2024-03-21,4,2
2024-03-22,1,1
2024-03-26,1,1
2024-04-02,1,1
2024-04-30,1,-1
2024-05-08,3,1
2024-05-09,2,0
2024-05-10,1,-1
2024-05-17,3,-1
2024-05-20,3,3
2024-05-28,1,1
2024-05-31,1,1
2024-06-24,2,2
