formatted_date,articles,sentiment
2023-08-02,1,1
2023-08-07,1,1
2023-08-10,1,1
2023-08-12,1,-1
2023-08-18,2,2
2023-08-22,1,-1
2023-08-27,1,-1
2023-08-31,1,1
2023-09-17,1,1
2023-09-29,1,-1
2023-10-06,1,-1
2023-10-20,1,1
2023-10-24,1,-1
2023-10-29,1,-1
2023-10-30,2,0
2023-10-31,8,-6
2023-11-01,2,0
2023-11-02,1,-1
2023-11-03,1,-1
2023-11-04,1,-1
2023-11-09,1,1
2023-11-20,1,1
2023-11-24,1,1
2023-11-29,1,1
2023-12-15,1,-1
2023-12-23,1,-1
2024-01-02,4,4
2024-01-03,1,1
2024-01-04,7,1
2024-01-05,1,-1
2024-01-09,1,-1
2024-01-15,1,1
2024-01-23,2,2
2024-02-07,22,-16
2024-02-12,2,2
2024-02-21,1,1
2024-02-27,2,2
2024-02-28,9,1
2024-02-29,4,-2
2024-03-01,3,1
2024-03-04,1,1
2024-03-21,1,1
2024-03-29,1,-1
2024-04-01,1,1
2024-04-02,3,3
2024-04-11,1,-1
2024-04-16,1,-1
2024-04-22,1,1
2024-04-23,11,-3
2024-04-24,5,1
2024-04-26,2,-2
2024-04-29,1,1
2024-05-03,1,1
2024-05-07,1,1
2024-05-10,1,1
2024-06-04,1,1
2024-06-06,1,-1
2024-06-17,2,-2
2024-06-18,1,-1
2024-06-24,3,1
2024-06-28,2,-2
2024-07-09,1,1
2024-07-12,1,1
2024-07-16,1,-1
2024-07-17,1,-1
2024-07-21,1,-1
2024-07-22,1,1
2024-07-23,12,0
2024-07-24,4,0
2024-07-25,1,-1
