formatted_date,articles,sentiment
2023-08-02,2,2
2023-08-11,1,1
2023-08-21,1,1
2023-08-25,1,-1
2023-09-05,1,1
2023-09-06,2,2
2023-09-26,1,1
2023-10-02,1,1
2023-10-17,1,1
2023-10-20,2,2
2023-10-25,2,2
2023-10-27,1,-1
2023-10-30,3,3
2023-10-31,3,3
2023-11-01,4,0
2023-11-13,1,1
2023-12-28,1,1
2023-12-31,1,1
2024-01-16,1,1
2024-01-19,3,3
2024-01-22,1,-1
2024-01-28,1,1
2024-01-29,3,3
2024-01-30,4,4
2024-01-31,1,1
2024-02-01,2,2
2024-02-06,3,-1
2024-02-08,1,1
2024-02-10,1,1
2024-02-20,1,1
2024-02-21,1,1
2024-03-26,1,1
2024-03-27,1,1
2024-03-28,3,3
2024-04-01,1,1
2024-04-03,2,2
2024-04-10,2,0
2024-04-15,1,1
2024-04-16,1,1
2024-04-18,1,1
2024-04-19,2,2
2024-04-23,1,-1
2024-04-24,1,1
2024-04-28,1,-1
2024-04-29,2,2
2024-04-30,7,5
2024-05-01,5,3
2024-05-03,1,1
2024-05-28,1,-1
2024-05-29,1,-1
2024-06-04,1,-1
2024-06-12,1,1
2024-06-13,1,1
2024-07-11,1,1
2024-07-17,3,3
2024-07-18,1,1
2024-07-19,2,2
2024-07-24,2,2
2024-07-25,4,2
