formatted_date,articles,sentiment
2023-08-08,1,-1
2023-08-09,2,-2
2023-08-10,5,-3
2023-08-11,2,0
2023-08-28,1,-1
2023-08-29,1,1
2023-08-30,2,2
2023-09-01,2,2
2023-09-04,1,-1
2023-09-05,1,-1
2023-09-25,1,-1
2023-10-03,1,-1
2023-10-05,1,-1
2023-10-25,1,1
2023-10-26,1,1
2023-11-07,1,-1
2023-11-08,3,-1
2023-11-09,3,-1
2023-11-10,2,0
2023-11-11,1,-1
2023-11-27,1,1
2023-11-28,1,-1
2023-12-07,1,1
2023-12-13,1,1
2023-12-17,1,1
2023-12-28,1,1
2023-12-29,1,1
2024-01-01,1,1
2024-01-21,1,1
2024-02-05,1,-1
2024-02-07,21,-21
2024-02-13,1,1
2024-02-15,2,0
2024-02-16,1,-1
2024-02-20,1,-1
2024-03-14,1,1
2024-03-24,1,-1
2024-03-27,3,-1
2024-03-28,7,-3
2024-03-29,1,-1
2024-04-01,4,0
2024-04-05,1,1
2024-04-11,1,1
2024-04-17,1,1
2024-04-25,1,1
2024-05-02,1,-1
2024-05-08,1,-1
2024-05-09,6,0
2024-05-10,2,0
2024-05-11,2,0
2024-05-14,4,-2
2024-05-16,4,-2
2024-05-17,3,-1
2024-05-22,1,1
2024-05-23,2,2
2024-07-09,1,-1
2024-07-10,1,-1
2024-07-17,1,1
